"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"Freeman, Tyler",671289,-0.530200228506891,-0.530200228506891,-3.587247890402057,3.165846142173179,-0.10879848027801353,,,,,2451,0,0,78,57,123,0,2193,0
"Smith, Josh",669701,-0.5697874517613104,-0.5697874517613104,-0.7535416145087015,-0.04773175182682374,0.2314859145742157,,,,,3258,0,0,6,1964,1156,111,0,21
"Frazier, Adam",624428,-0.6599220514890188,-0.6599220514890188,-0.7210232638023621,-0.3494736027177929,0.41057481503113524,,,,,1509,0,4,812,105,0,108,0,480
"Paredes, Isaac",670623,-0.6768990619101862,-0.6768990619101862,-1.0820638403769043,,0.4051647784667184,,,,,3685,0,363,0,3322,0,0,0,0
"Butler, Lawrence",671732,-0.7325571057594049,-0.7325571057594049,-1.163942409462043,0.43138530370263656,,,,,,2878,0,0,0,0,0,0,12,2866
"Toro, Abraham",647351,-0.7745212396900054,-0.7745212396900054,-0.22436057472748044,0.03363385349557026,-0.5837945184580946,,,,,1843,0,90,438,1291,0,24,0,0
"Neto, Zach",687263,-0.8332176446130786,-0.8332176446130786,-4.103220894978536,0.9092800777238482,2.3607231726416105,,,,,3998,0,0,0,0,3998,0,0,0
"Joe, Connor",656582,-0.8540049494170942,-0.8540049494170942,-0.957063973074624,1.1173743717824847,-1.014315348124955,,,,,2450,0,1363,0,0,0,141,0,946
"Bauers, Jake",641343,-0.9138876049560499,-0.9138876049560499,-0.6194505370715132,-0.12947072210349705,-0.1649663457810401,,,,,1885,0,1659,0,0,0,131,0,83
"Jiménez, Leo",677870,-1.205684364733616,-1.205684364733616,-2.25925019663835,0.003248065592814379,1.0503177663119183,,,,,1471,0,0,500,0,971,0,0,0
"Cronenworth, Jake",630105,-1.236478518763937,-1.236478518763937,-0.3544872269350246,-0.12943473282575294,-0.7525565590031593,,,,,3880,0,2146,1734,0,0,0,0,0
"Yastrzemski, Mike",573262,-1.241557366063439,-1.241557366063439,-0.3749888694038307,-0.8665684966596078,,,,,,3129,0,0,0,0,0,0,196,2930
"Heim, Jonah",641680,-1.2859418482075937,,,,,-1.2859418482075937,2.6128687887077193,-4.310140488968844,0.4113298520535291,2932,2932,0,0,0,0,0,0,0
"Merrifield, Whit",593160,-1.3629226418417542,-1.3629226418417542,-2.0840761583571528,0.652312687517394,0.06884082899800406,,,,,2169,0,0,1352,259,0,558,0,0
"Lux, Gavin",666158,-1.409742669656382,-1.409742669656382,-3.347322092813954,0.053896200406139724,1.883683222751432,,,,,3164,0,0,3160,0,4,0,0,0
"O'Hearn, Ryan",656811,-1.5584508970827071,-1.5584508970827071,-1.6484357728837473,0.3004834211395371,-0.21049854533849574,,,,,1673,0,1199,0,0,0,129,0,345
"Gordon, Nick",624503,-1.6345310819454129,-1.6345310819454129,-1.0278171369289684,-0.45109417287625253,-0.1556197721401914,,,,,1765,0,0,45,0,0,1480,237,3
"Duvall, Adam",594807,-1.6962280279462714,-1.6962280279462714,0.8487338092844662,-2.5449618372307388,,,,,,2055,0,0,0,0,0,885,0,1170
"d'Arnaud, Travis",518595,-1.6996916617776499,,,,,-1.6996916617776499,-1.6851179390816753,-0.6435777328000466,0.6290040101040704,2120,2120,0,0,0,0,0,0,0
"Hamilton, David",666152,-1.7017342223746161,-1.7017342223746161,-0.7053938848604594,0.0043462068636438275,-1.0006865443778015,,,,,2099,0,0,800,0,1299,0,0,0
"Casas, Triston",671213,-1.702005005780963,-1.702005005780963,-1.2021817462031614,,-0.4998232595778017,,,,,1536,0,1536,0,0,0,0,0,0
"Biggio, Cavan",624415,-1.7867235139582336,-1.7867235139582336,-1.5988735561507226,-0.27995757713452274,0.09210761932701172,,,,,1524,0,259,636,376,0,0,0,253
"Walls, Taylor",670764,-1.8133890563127504,-1.8133890563127504,-2.1879649016101896,0.0070645716659540276,0.3675112736314843,,,,,1876,0,0,0,0,1876,0,0,0
"Wade Jr., LaMonte",664774,-1.8656103589299153,-1.8656103589299153,-2.4061061790253566,0.9156662942585561,-0.3751704741631168,,,,,2355,0,2229,0,0,0,27,0,99
"Tauchman, Mike",643565,-1.9205653545431203,-1.9205653545431203,-0.3536942327039228,-1.5668711218391953,,,,,,1563,0,0,0,0,0,300,189,1074
"Steer, Spencer",668715,-1.9670030746896539,-1.9670030746896539,-1.8877518103392874,-0.47075329592261045,0.39150203157224495,,,,,3919,0,1485,78,0,9,2322,0,25
"Anderson, Tim",641313,-2.029355134599527,-2.029355134599527,-1.630400640880278,-0.06911656360219078,-0.3298379301170578,,,,,1612,0,0,0,0,1612,0,0,0
"Kelenic, Jarred",672284,-2.0325646681608123,-2.0325646681608123,-3.229997657268583,1.1974329891077709,,,,,,3000,0,0,0,0,0,1726,1268,6
"Laureano, Ramón",657656,-2.0476617787466855,-2.0476617787466855,-5.973235032781979,3.925573254035285,,,,,,2026,0,0,0,0,0,630,231,1165
"Canha, Mark",592192,-2.104177733080204,-2.104177733080204,0.013742555633681146,-1.3607549143743842,-0.7571653743394994,,,,,1995,0,1126,0,3,0,555,0,311
"Nootbaar, Lars",663457,-2.1067782447712684,-2.1067782447712684,0.7574715865069376,-2.8642498312782045,,,,,,2589,0,0,0,0,0,699,354,1536
"Díaz, Yandy",650490,-2.19143389480357,-2.19143389480357,-2.1202934909927706,,-0.07114040381079884,,,,,2869,0,2869,0,0,0,0,0,0
"Betts, Mookie",605141,-2.2090297752261856,-2.2090297752261856,-2.6375284242845862,0.786578414250694,-0.35807976519229745,,,,,2923,0,0,315,0,1594,0,0,1014
"Cave, Jake",595909,-2.224732613628955,-2.224732613628955,-1.6626325210286876,-0.5621000926002685,,,,,,2372,0,0,0,0,0,605,129,1638
"Schanuel, Nolan",694384,-2.3549838954624653,-2.3549838954624653,-3.5158502933184086,,1.1608663978559433,,,,,3634,0,3634,0,0,0,0,0,0
"Lowe, Josh",666139,-2.3872027752076095,-2.3872027752076095,-1.890205915962578,-0.49699685924503245,,,,,,2230,0,0,0,0,0,332,21,1877
"Adell, Jo",666176,-2.395495327717739,-2.395495327717739,0.10948801947808148,-2.5049833471958216,,,,,,3107,0,0,0,0,0,0,102,3005
"Brennan, Will",686823,-2.426366555617953,-2.426366555617953,-1.9164557801862894,-0.5099107754316633,,,,,,2082,0,0,0,0,0,267,126,1689
"Báez, Javier",595879,-2.4907157343802897,-2.4907157343802897,-0.7203523104969138,-0.0018840978637990997,-1.7684793260195761,,,,,2017,0,0,0,0,2017,0,0,0
"Suzuki, Seiya",673548,-2.5244185825482375,-2.5244185825482375,-3.1204364451534436,0.5960178626052055,,,,,,1875,0,0,0,0,0,30,0,1845
"Albies, Ozzie",645277,-2.5405191740560844,-2.5405191740560844,-0.8141282016686887,0.014960834418742942,-1.7413518068061387,,,,,2627,0,0,2627,0,0,0,0,0
"Higashioka, Kyle",543309,-2.5600471833392877,,,,,-2.5600471833392877,0.9761338806275326,-1.8802444393874922,-1.655936624579331,1997,1997,0,0,0,0,0,0,0
"Lipscomb, Trey",702358,-2.5660579252058136,-2.5660579252058136,-2.538636536731229,0.058803608020941006,-0.08622499649552479,,,,,1489,0,70,45,1374,0,0,0,0
"Amaya, Miguel",665804,-2.5695688419415887,,,,,-2.5695688419415887,-3.502436842529974,-2.0813868940587024,3.014254894647086,2717,2717,0,0,0,0,0,0,0
"Sosa, Lenyn",672820,-2.617943411297247,-2.617943411297247,-4.03896914083282,0.38467460402144005,1.0363511255141362,,,,,2422,0,6,1123,1293,0,0,0,0
"India, Jonathan",663697,-2.650217278048025,-2.650217278048025,0.7651375692240627,0.0950110156726093,-3.510365862944697,,,,,3411,0,0,3411,0,0,0,0,0
"Vierling, Matt",663837,-2.6507681398421314,-2.6507681398421314,-0.5079004074516954,-1.1772296001379392,-0.9656381322524958,,,,,3331,0,6,0,1108,0,273,1203,741
"Rivera, Emmanuel",656896,-2.671585796759227,-2.671585796759227,-1.3612543444246707,,-1.3103314523345548,,,,,2145,0,300,0,1833,0,0,0,0
"Margot, Manuel",622534,-2.702318138137211,-2.702318138137211,-3.5986420521322944,0.8963239139950809,,,,,,2065,0,0,0,0,0,864,409,792
"Renfroe, Hunter",592669,-2.70643404086724,-2.70643404086724,-4.838401162823428,2.131967121956188,,,,,,2804,0,3,0,0,0,0,0,2801
"Diaz, Yainer",673237,-2.7254615536593123,-2.2136562646613616,-2.1099556735995417,,-0.10370059106182,-0.5118052889979499,-3.3988654673411944,1.7955018802585643,1.091558298084672,2946,2646,300,0,0,0,0,0,0
"Hoskins, Rhys",656555,-2.7970776980897387,-2.7970776980897387,-2.693196660250109,,-0.10388103783962971,,,,,2332,0,2332,0,0,0,0,0,0
"Benson, Will",666181,-2.871448668530963,-2.871448668530963,-1.9658220760859668,-0.9056265924449947,,,,,,2652,0,0,0,0,0,947,793,912
"Judge, Aaron",592450,-2.889365033309717,-2.889365033309717,-4.8070837931924055,1.917718759882686,,,,,,3030,0,0,0,0,0,120,2709,201
"Gorman, Nolan",669357,-2.9167160616916936,-2.9167160616916936,-4.374019629197608,0.011159924673874692,1.4461436428320416,,,,,2623,0,0,2614,9,0,0,0,0
"Henderson, Gunnar",683002,-2.9230142442637375,-2.9230142442637375,-1.240689628805919,0.10180501232616938,-1.7841296277839844,,,,,4152,0,0,0,0,4152,0,0,0
"Jansen, Danny",643376,-3.070967150108686,,,,,-3.070967150108686,-3.848856687872262,-2.7390958452443384,3.5169853830079134,1963,1963,0,0,0,0,0,0,0
"Ramos, Heliot",671218,-3.1311641205942498,-3.1311641205942498,-4.497206345037925,1.3660422244436696,,,,,,2921,0,0,0,0,0,1280,1514,127
"Santander, Anthony",623993,-3.1768152474234697,-3.1768152474234697,-1.9158051659642203,-1.2610100814592495,,,,,,3361,0,3,0,0,0,0,0,3358
"Riley, Austin",663586,-3.1865890110815074,-3.1865890110815074,-2.6892475501500424,,-0.4973414609314651,,,,,2881,0,0,0,2881,0,0,0,0
"Peña, Jeremy",665161,-3.2268096156627486,-3.2268096156627486,-2.056036487327651,-0.29841238021037525,-0.8723607481247246,,,,,4164,0,0,0,0,4164,0,0,0
"Andujar, Miguel",609280,-3.2607681668326514,-3.2607681668326514,-6.029619817729302,2.7688516508966483,,,,,,1847,0,0,0,0,0,1847,0,0
"Bruján, Vidal",660644,-3.3510484287406173,-3.3510484287406173,-2.7714505298923258,-0.6317698727246511,0.05217197387635808,,,,,1890,0,1,594,225,711,30,219,105
"Turner, Trea",607208,-3.382004374697907,-3.382004374697907,-2.2051516341976045,0.3393924379219133,-1.516245178422215,,,,,3056,0,0,0,0,3056,0,0,0
"Toglia, Michael",669911,-3.435684454982675,-3.435684454982675,-4.031317539836792,-0.05548865865499689,0.6511217435091132,,,,,2992,0,2672,0,0,0,3,0,317
"Hays, Austin",669720,-3.451358595650903,-3.451358595650903,-1.8781667739807348,-1.5731918216701701,,,,,,1625,0,0,0,0,0,1612,0,13
"O'Neill, Tyler",641933,-3.507843492164379,-3.507843492164379,-3.5728440651261186,0.06500057296173806,,,,,,2399,0,0,0,0,0,1494,0,905
"Smith, Will",669257,-3.7970250849357408,,,,,-3.7970250849357408,-7.896825458357195,7.338435916539342,-3.2386355431178977,3154,3154,0,0,0,0,0,0,0
"Espinal, Santiago",669289,-3.934178875687499,-3.934178875687499,-2.919796551723865,0.062441965780176314,-1.0768242897438096,,,,,2450,0,0,735,1514,102,57,0,42
"Conforto, Michael",624424,-3.957909765969019,-3.957909765969019,-3.1742579578755357,-0.7836518080934815,,,,,,2505,0,0,0,0,0,2505,0,0
"Springer, George",543807,-3.9914164053677554,-3.9914164053677554,-0.6853053981485181,-3.3061110072192377,,,,,,3116,0,0,0,0,0,0,27,3089
"Fitzgerald, Tyler",666149,-4.0566531694528125,-4.0566531694528125,-1.2585168781319425,0.07154866230633775,-2.8696849536272087,,,,,2185,0,24,114,0,1782,66,190,0
"Refsnyder, Rob",608701,-4.1021805980713095,-4.1021805980713095,-2.2029998295952073,-1.899180768476101,,,,,,1486,0,0,0,0,0,893,0,593
"Tellez, Rowdy",642133,-4.195163446418035,-4.195163446418035,-3.969982277487666,,-0.22518116893036866,,,,,2724,0,2716,0,0,0,0,0,0
"Raley, Luke",670042,-4.211389344756481,-4.211389344756481,-4.666067347858861,0.5178012246695651,-0.06312322156719535,,,,,2895,0,825,0,0,0,1271,144,655
"Realmuto, J.T.",592663,-4.2122494013713725,,,,,-4.2122494013713725,-7.077989503286754,3.366110607436195,-0.5003705055208186,2614,2614,0,0,0,0,0,0,0
"Thomas, Lane",657041,-4.22496201217398,-4.22496201217398,-5.77397360270108,1.5490115905270967,,,,,,3197,0,0,0,0,0,0,972,2225
"Taylor, Chris",621035,-4.227512532895744,-4.227512532895744,-3.277862699203708,-1.0787748596898905,0.12912502599785045,,,,,1692,0,0,372,423,0,816,81,0
"Jones, Nolan",666134,-4.26753389797608,-4.26753389797608,-5.317252803352067,1.0497189053759863,,,,,,1751,0,0,0,0,0,1751,0,0
"De La Cruz, Bryan",650559,-4.439545880744754,-4.439545880744754,-6.275937855711415,1.8363919749666606,,,,,,2504,0,0,0,0,0,1329,0,1175
"Nevin, Tyler",663527,-4.446239516424207,-4.446239516424207,-4.416287416696612,-0.39874559850998154,0.3687934987823881,,,,,1626,0,633,0,453,0,198,0,342
"Pagés, Pedro",686780,-4.498137547852821,,,,,-4.498137547852821,-2.922907690550337,-2.2183698495423556,0.6431399922398698,1631,1628,3,0,0,0,0,0,0
"Altuve, Jose",514888,-4.5092190440957785,-4.5092190440957785,-6.218696146846947,,1.7094771027511704,,,,,3786,0,0,3786,0,0,0,0,0
"McCann, James",543510,-4.634999312318158,,,,,-4.634999312318158,-3.394150522006172,0.1876468302071978,-1.4284956205191868,1682,1679,0,0,0,0,0,0,0
"Winker, Jesse",608385,-4.752737190836261,-4.752737190836261,-8.353665592304536,3.6009284014682725,,,,,,2012,0,0,0,0,0,1700,0,312
"Wood, James",695578,-4.773413326904387,-4.773413326904387,-4.7382035389823205,-0.03520978792206689,,,,,,2093,0,0,0,0,0,2093,0,0
"Miranda, Jose",669304,-4.866339656685357,-4.866339656685357,-5.226456272463972,,0.3601166157786169,,,,,2171,0,301,0,1864,6,0,0,0
"Friedl, TJ",670770,-4.979587891390484,-4.979587891390484,-3.952512200365821,-1.0270756910246661,,,,,,2034,0,0,0,0,0,0,2034,0
"Julien, Edouard",666397,-5.065307835166646,-5.065307835166646,-3.2261623592613073,0.23891394631664847,-2.0780594222219877,,,,,1873,0,6,1867,0,0,0,0,0
"Westburg, Jordan",676059,-5.084332444381012,-5.084332444381012,-3.730188577944954,0.23604014556785952,-1.5901840120039166,,,,,2803,0,0,1145,1628,30,0,0,0
"Pham, Tommy",502054,-5.18802785207982,-5.18802785207982,-2.343026180228385,-2.845001671851431,,,,,,2664,0,0,0,0,0,832,669,1163
"Stallings, Jacob",607732,-5.245409101242827,,,,,-5.245409101242827,-6.091524659884909,-1.6638771720019467,2.5099927306440297,1811,1811,0,0,0,0,0,0,0
"Haniger, Mitch",571745,-5.299515639559855,-5.299515639559855,-4.425093096027023,-0.8744225435328302,,,,,,2107,0,0,0,0,0,0,0,2107
"Burleson, Alec",676475,-5.529741916745857,-5.529741916745857,-7.113504363199555,1.3498053446830829,0.23395710177061307,,,,,2014,0,351,0,0,0,691,0,972
"Melendez, MJ",669004,-5.544231677893007,-5.544231677893007,-5.454620338860253,-0.08961133903275013,,,,,,2894,0,3,0,0,0,2819,0,72
"Singleton, Jon",572138,-5.813321495352912,-5.813321495352912,-5.20962142965387,,-0.60370006569904,,,,,2306,0,2306,0,0,0,0,0,0
"Rengifo, Luis",650859,-5.828790680916189,-5.828790680916189,-5.105650991602509,,-0.7231396893136776,,,,,1868,0,0,734,1104,27,0,0,3
"Devers, Rafael",646240,-5.924967322843641,-5.924967322843641,-5.056243967777198,,-0.8687233550664427,,,,,3415,0,0,0,3415,0,0,0,0
"Burger, Jake",669394,-6.022220384169992,-6.022220384169992,-5.071835865579364,,-0.9503845185906291,,,,,2848,0,1387,0,1461,0,0,0,0
"Bart, Joey",663698,-6.123615117411851,,,,,-6.123615117411851,-4.683341277550097,-0.17759931064812406,-1.2626745292136368,1635,1635,0,0,0,0,0,0,0
"Profar, Jurickson",595777,-6.179431636567057,-6.179431636567057,-5.466003631461091,-0.6837503808045047,-0.029677624301459593,,,,,3665,0,54,0,0,0,3611,0,0
"Vientos, Mark",668901,-6.290049297865076,-6.290049297865076,-4.602893852700863,0.011227931100088896,-1.6983833762643044,,,,,2716,0,75,0,2641,0,0,0,0
"Guerrero Jr., Vladimir",665489,-6.410362887371967,-6.410362887371967,-6.955247005174384,,0.5448841178024155,,,,,3379,0,3079,0,300,0,0,0,0
"Rosario, Amed",642708,-6.447862193134525,-6.447862193134525,-6.305082109254513,-0.10041126239748834,-0.04236882148252623,,,,,1697,0,0,544,300,303,0,0,550
"Vaughn, Andrew",683734,-6.832099624512113,-6.832099624512113,-6.386178543984275,,-0.4459210805278364,,,,,3178,0,3178,0,0,0,0,0,0
"Sheets, Gavin",657757,-6.838562737371433,-6.838562737371433,-5.977331595544915,-0.5955634916851771,-0.2656676501413444,,,,,2086,0,1076,0,0,0,0,0,1010
"Bell, Josh",605137,-6.8678350832332455,-6.8678350832332455,-6.7935662484067,,-0.07426883482654503,,,,,2439,0,2439,0,0,0,0,0,0
"Alonso, Pete",624413,-6.896338006665163,-6.896338006665163,-5.771640071681496,,-1.1246979349836645,,,,,4237,0,4237,0,0,0,0,0,0
"Marte, Starling",516782,-7.026952730412212,-7.026952730412212,-7.409384674433885,0.3824319440216716,,,,,,2041,0,0,0,0,0,0,0,2041
"France, Ty",664034,-7.215239761759594,-7.215239761759594,-8.167018905399702,,0.9517791436401052,,,,,3318,0,3315,3,0,0,0,0,0
"Stephenson, Tyler",663886,-7.230621237112259,,,,,-7.230621237112259,-4.324617099624109,-2.4772839488273153,-0.4287201886608366,3003,3003,0,0,0,0,0,0,0
"Carlson, Dylan",666185,-7.31312477909118,-7.31312477909118,-6.669742361360104,-0.6433824177310778,,,,,,1675,0,0,0,0,0,720,377,578
"Rosario, Eddie",592696,-7.32427909154912,-7.32427909154912,-4.72606519995814,-2.5982138915909827,,,,,,1778,0,0,0,0,0,991,224,563
"Ruiz, Keibert",660688,-7.383394805496238,,,,,-7.383394805496238,-2.9989181274421184,-3.950185708717379,-0.4342909693367452,2915,2915,0,0,0,0,0,0,0
"Arozarena, Randy",668227,-7.398469920559302,-7.398469920559302,-4.991944533595573,-2.406525386963728,,,,,,3742,0,0,0,0,0,3567,175,0
"Urías, Ramón",602104,-7.445128344731405,-7.445128344731405,-6.8929760205491135,,-0.5521523241822913,,,,,2108,0,30,48,2030,0,0,0,0
"Edwards, Xavier",669364,-7.481661821658481,-7.481661821658481,-7.790900072371363,-0.08489629051243346,0.3941345412253173,,,,,1797,0,0,27,0,1770,0,0,0
"Torres, Gleyber",650402,-7.532244274448947,-7.532244274448947,-5.116753966383973,,-2.415490308064978,,,,,4028,0,0,4028,0,0,0,0,0
"Suwinski, Jack",669261,-7.534988833213414,-7.534988833213414,-6.274595463216582,-1.2603933699968342,,,,,,1853,0,0,0,0,0,693,1024,136
"Brown, Seth",664913,-7.577252312799992,-7.577252312799992,-5.0503660450332415,-2.8231040515239587,0.29621778375720864,,,,,2588,0,862,0,0,0,1081,3,642
"Candelario, Jeimer",600869,-7.619835314189364,-7.619835314189364,-6.821281127490401,,-0.798554186698964,,,,,2069,0,704,0,1365,0,0,0,0
"Lee, Korey",686676,-7.8730008124368815,,,,,-7.8730008124368815,-7.835443913158839,2.109141213189436,-2.1466981124674884,2515,2515,0,0,0,0,0,0,0
"Polanco, Jorge",593871,-8.137186689471989,-8.137186689471989,-7.996130893685237,,-0.14105579578675506,,,,,2776,0,0,2776,0,0,0,0,0
"Jeffers, Ryan",680777,-8.137395233601383,,,,,-8.137395233601383,-8.078809974891596,1.0143554137852593,-1.0729406724950483,2161,2161,0,0,0,0,0,0,0
"Martin, Austin",668885,-8.495835542236604,-8.495835542236604,-6.1937514641160005,-1.4698334794614882,-0.8322505986591207,,,,,1836,0,0,282,0,0,721,833,0
"Benintendi, Andrew",643217,-9.236084385297115,-9.236084385297115,-4.519863785505141,-4.716220599791976,,,,,,3093,0,0,0,0,0,3090,3,0
"Arraez, Luis",650333,-9.479066907661512,-9.479066907661512,-9.275330914783,0.02731467467069276,-0.2310506675492073,,,,,2616,0,1599,1017,0,0,0,0,0
"Hernández, Teoscar",606192,-10.342218092812802,-10.342218092812802,-8.817548711559434,-1.5246693812533725,,,,,,3924,0,0,0,0,0,2615,0,1309
"García, Adolis",666969,-10.700163479700972,-10.700163479700972,-10.904534018838087,0.20437053913711944,,,,,,3374,0,0,0,0,0,0,0,3374
"Reynolds, Bryan",668804,-12.258116634994282,-12.258116634994282,-11.305180806178923,-0.9529358288153592,,,,,,3521,0,0,0,0,0,3050,0,471
"Morel, Christopher",666624,-12.419402109860332,-12.419402109860332,-10.75581833303257,-0.5095786165305601,-1.1540051602972017,,,,,2540,0,0,552,1737,0,251,0,0
"Langeliers, Shea",669127,-12.927737002473869,,,,,-12.927737002473869,-9.570041335357582,3.1238097830773794,-6.481505450193668,3326,3326,0,0,0,0,0,0,0
"Campusano, Luis",669134,-13.025902111201917,-0.00006672671477870397,-0.00006672671477870397,,,-13.025835384487138,-7.600192174352043,-2.8450138939456977,-2.5806293161894027,2021,2012,9,0,0,0,0,0,0
"Castellanos, Nick",592206,-13.59579130416811,-13.59579130416811,-7.4607848362336915,-6.135006467934418,,,,,,4091,0,0,0,0,0,0,0,4091
"Wong, Connor",657136,-14.386288652889322,-3.5158762205540697,-3.1589044785542923,,-0.35697174199977705,-10.870412432335256,-8.1900115618008,0.5628411239553757,-3.2432419944898374,2892,2635,194,57,0,0,6,0,0
"Abrams, CJ",682928,-14.891045407591301,-14.891045407591301,-13.608477363343734,-0.0016248881405741726,-1.2809431561069964,,,,,3512,0,0,0,0,3512,0,0,0
