"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Buehler, Walker","621111","2024","344","246",0.289,0.26,0.02899999999999997,0.506,0.432,0.07400000000000001,0.37,0.336,0.033999999999999975,"5.38","4.68","0.696"
"Tonkin, Michael","543859","2024","340","217",0.236,0.251,-0.015000000000000013,0.35,0.399,-0.049000000000000044,0.296,0.324,-0.028000000000000025,"3.63","4.31","-0.68"
"McKenzie, Triston","663474","2024","340","215",0.24,0.237,0.0030000000000000027,0.479,0.488,-0.009000000000000008,0.359,0.36,-0.0010000000000000009,"5.12","5.48","-0.365"
"Cecconi, Slade","677944","2024","338","253",0.294,0.252,0.04199999999999998,0.527,0.461,0.066,0.366,0.33,0.035999999999999976,"6.66","4.49","2.172"
"Hjelle, Sean","663546","2024","337","243",0.268,0.247,0.02100000000000002,0.398,0.386,0.01200000000000001,0.306,0.297,0.009000000000000008,"3.90","3.57","0.335"
"Megill, Tylor","656731","2024","337","209",0.235,0.233,0.001999999999999974,0.372,0.399,-0.027000000000000024,0.304,0.318,-0.014000000000000012,"4.04","4.14","-0.102"
"Winckowski, Josh","670174","2024","336","246",0.272,0.26,0.01200000000000001,0.423,0.41,0.013000000000000012,0.327,0.322,0.0050000000000000044,"4.14","4.25","-0.105"
"Williams, Gavin","668909","2024","332","218",0.246,0.246,0,0.396,0.395,0.0010000000000000009,0.315,0.318,-0.0030000000000000027,"4.86","4.14","0.715"
"Darvish, Yu","506433","2024","331","228",0.217,0.226,-0.009000000000000008,0.387,0.392,-0.0050000000000000044,0.286,0.298,-0.01200000000000001,"3.31","3.59","-0.284"
"Weaver, Luke","596133","2024","331","198",0.176,0.197,-0.02100000000000002,0.334,0.37,-0.035999999999999976,0.256,0.286,-0.02999999999999997,"2.89","3.29","-0.397"
"Blach, Ty","621389","2024","330","270",0.342,0.312,0.030000000000000027,0.585,0.575,0.010000000000000009,0.413,0.402,0.010999999999999954,"6.94","7.16","-0.221"
"Abreu, Bryan","650556","2024","325","184",0.207,0.196,0.010999999999999982,0.344,0.337,0.006999999999999951,0.288,0.284,0.0040000000000000036,"3.10","3.25","-0.148"
"Shuster, Jared","694363","2024","321","232",0.261,0.265,-0.0040000000000000036,0.41,0.428,-0.018000000000000016,0.324,0.335,-0.01100000000000001,"4.29","4.64","-0.345"
"Ross, Joe","605452","2024","321","224",0.251,0.238,0.013000000000000012,0.359,0.395,-0.03600000000000003,0.299,0.312,-0.013000000000000012,"3.77","3.97","-0.2"
"Vodnik, Victor","680767","2024","320","217",0.257,0.254,0.0030000000000000027,0.382,0.428,-0.045999999999999985,0.322,0.342,-0.020000000000000018,"4.28","4.87","-0.594"
"Baz, Shane","669358","2024","319","219",0.2,0.217,-0.016999999999999987,0.319,0.381,-0.062,0.266,0.3,-0.033999999999999975,"3.06","3.64","-0.577"
"Blackburn, Paul","621112","2024","316","233",0.262,0.264,-0.0020000000000000018,0.441,0.439,0.0020000000000000018,0.329,0.333,-0.0040000000000000036,"4.66","4.58","0.079"
"Birdsong, Hayden","806185","2024","315","180",0.216,0.229,-0.013000000000000012,0.39,0.414,-0.023999999999999966,0.321,0.336,-0.015000000000000013,"4.75","4.68","0.07"
"Akin, Keegan","669211","2024","313","195",0.193,0.18,0.013000000000000012,0.347,0.32,0.02699999999999997,0.255,0.248,0.007000000000000006,"3.32","2.46","0.858"
"Beeks, Jalen","656222","2024","312","227",0.279,0.241,0.038000000000000034,0.388,0.38,0.008000000000000007,0.322,0.306,0.016000000000000014,"4.50","3.80","0.7"
"Banks, Tanner","621383","2024","310","205",0.249,0.229,0.01999999999999999,0.361,0.35,0.01100000000000001,0.293,0.288,0.0050000000000000044,"3.98","3.34","0.642"
"Houser, Adrian","605288","2024","309","228",0.272,0.265,0.007000000000000006,0.445,0.452,-0.007000000000000006,0.35,0.352,-0.0020000000000000018,"5.84","5.20","0.641"
"Martinez, Justin","679885","2024","308","179",0.221,0.216,0.0050000000000000044,0.288,0.288,0,0.269,0.277,-0.008000000000000007,"2.48","3.08","-0.603"
"Walker, Ryan","676254","2024","308","182",0.179,0.191,-0.01200000000000001,0.265,0.299,-0.033999999999999975,0.233,0.255,-0.021999999999999992,"1.91","2.60","-0.687"
"Bradford, Cody","674003","2024","308","224",0.218,0.23,-0.01200000000000001,0.379,0.409,-0.02999999999999997,0.273,0.292,-0.01899999999999996,"3.54","3.44","0.097"
"Cronin, Declan","686539","2024","307","204",0.274,0.238,0.03600000000000003,0.35,0.354,-0.0040000000000000036,0.308,0.298,0.010000000000000009,"4.35","3.59","0.761"
"Harris, Hogan","663687","2024","305","208",0.244,0.26,-0.016000000000000014,0.391,0.441,-0.04999999999999999,0.32,0.347,-0.02699999999999997,"2.86","5.03","-2.168"
"Wentz, Joey","666214","2024","304","194",0.252,0.22,0.032,0.378,0.353,0.025000000000000022,0.317,0.301,0.016000000000000014,"4.68","3.67","1.008"
"Kelly, Merrill","518876","2024","300","215",0.242,0.262,-0.020000000000000018,0.426,0.483,-0.056999999999999995,0.311,0.345,-0.033999999999999975,"4.03","4.97","-0.938"
"Farmer, Buck","571656","2024","299","193",0.215,0.236,-0.02099999999999999,0.369,0.404,-0.03500000000000003,0.293,0.317,-0.02400000000000002,"3.04","4.11","-1.068"
"Contreras, Roansy","672710","2024","298","207",0.243,0.257,-0.014000000000000012,0.425,0.452,-0.027000000000000024,0.322,0.345,-0.022999999999999965,"4.35","4.97","-0.624"
"Robertson, David","502085","2024","297","164",0.202,0.21,-0.00799999999999998,0.282,0.332,-0.050000000000000044,0.257,0.281,-0.02400000000000002,"3.00","3.17","-0.17"
"Armstrong, Shawn","542888","2024","295","202",0.289,0.275,0.013999999999999957,0.436,0.453,-0.017000000000000015,0.345,0.35,-0.0050000000000000044,"4.86","5.13","-0.27"
"Bellozo, Valente","678368","2024","295","228",0.256,0.247,0.009000000000000008,0.481,0.497,-0.016000000000000014,0.338,0.347,-0.008999999999999952,"3.67","5.03","-1.36"
"Puk, A.J.","640462","2024","294","176",0.195,0.198,-0.0030000000000000027,0.324,0.301,0.02300000000000002,0.265,0.262,0.0030000000000000027,"3.15","2.75","0.404"
"Buttó, José","676130","2024","294","172",0.167,0.19,-0.022999999999999993,0.276,0.334,-0.057999999999999996,0.26,0.294,-0.033999999999999975,"2.55","3.49","-0.936"
"Strickland, Hunter","519326","2024","294","211",0.211,0.211,0,0.376,0.395,-0.019000000000000017,0.286,0.294,-0.008000000000000007,"3.31","3.49","-0.176"
"Scott, Tanner","656945","2024","294","171",0.179,0.2,-0.02100000000000002,0.243,0.298,-0.05499999999999999,0.241,0.273,-0.03200000000000003,"1.75","2.99","-1.24"
"Thornton, Trent","663423","2024","294","193",0.238,0.227,0.010999999999999982,0.396,0.361,0.03500000000000003,0.302,0.291,0.01100000000000001,"3.61","3.42","0.188"
"Sands, Cole","663485","2024","292","189",0.221,0.223,-0.0020000000000000018,0.326,0.388,-0.062,0.259,0.29,-0.030999999999999972,"3.28","3.39","-0.11"
"Ginkel, Kevin","656464","2024","291","196",0.256,0.229,0.026999999999999996,0.389,0.367,0.02200000000000002,0.3,0.283,0.017000000000000015,"3.21","3.22","-0.006"
"Hill, Tim","657612","2024","291","239",0.289,0.261,0.02799999999999997,0.338,0.328,0.010000000000000009,0.299,0.297,0.0020000000000000018,"3.36","3.57","-0.212"
"Rogers, Tyler","643511","2024","290","225",0.245,0.237,0.008000000000000007,0.374,0.348,0.026000000000000023,0.281,0.276,0.0050000000000000044,"2.81","3.06","-0.245"
"Vest, Will","676684","2024","289","205",0.234,0.261,-0.026999999999999996,0.31,0.384,-0.07400000000000001,0.261,0.31,-0.04899999999999999,"2.81","3.91","-1.095"
"Smith, Cade","671922","2024","289","166",0.19,0.189,0.0010000000000000009,0.28,0.306,-0.025999999999999968,0.235,0.25,-0.015000000000000013,"1.91","2.50","-0.588"
"Leclerc, José","600917","2024","288","163",0.227,0.212,0.015000000000000013,0.348,0.353,-0.0050000000000000044,0.3,0.297,0.0030000000000000027,"4.32","3.57","0.75"
"Cruz, Fernando","518585","2024","288","143",0.216,0.22,-0.0040000000000000036,0.388,0.387,0.0010000000000000009,0.307,0.311,-0.0040000000000000036,"4.86","3.94","0.92"
"Santana, Dennis","642701","2024","287","193",0.22,0.222,-0.0020000000000000018,0.351,0.347,0.0040000000000000036,0.281,0.284,-0.002999999999999947,"3.89","3.25","0.643"
"Kittredge, Andrew","552640","2024","287","200",0.228,0.247,-0.01899999999999999,0.395,0.424,-0.02899999999999997,0.289,0.313,-0.02400000000000002,"2.80","3.99","-1.188"
"Knack, Landon","689017","2024","286","196",0.22,0.224,-0.0040000000000000036,0.428,0.444,-0.016000000000000014,0.304,0.313,-0.009000000000000008,"3.65","3.99","-0.338"
"Kinley, Tyler","641755","2024","285","178",0.248,0.241,0.007000000000000006,0.455,0.422,0.03300000000000003,0.341,0.329,0.01200000000000001,"6.19","4.46","1.728"
"Pearson, Nate","663878","2024","285","187",0.263,0.241,0.02200000000000002,0.459,0.443,0.016000000000000014,0.333,0.33,0.0030000000000000027,"4.48","4.49","-0.013"
"Fernandez, Ryan","681676","2024","285","180",0.236,0.219,0.016999999999999987,0.341,0.327,0.014000000000000012,0.291,0.294,-0.0030000000000000027,"3.51","3.49","0.02"
"Miller, Erik","669062","2024","284","158",0.205,0.189,0.015999999999999986,0.344,0.304,0.03999999999999998,0.296,0.28,0.01599999999999996,"3.88","3.15","0.726"
"Wesneski, Hayden","669713","2024","283","193",0.215,0.232,-0.017000000000000015,0.392,0.434,-0.04199999999999998,0.293,0.318,-0.025000000000000022,"3.86","4.14","-0.283"
"Brieske, Beau","689225","2024","282","181",0.224,0.215,0.009000000000000008,0.354,0.342,0.011999999999999955,0.291,0.287,0.0040000000000000036,"3.59","3.32","0.271"
"Scott, Tayler","605463","2024","282","171",0.188,0.215,-0.026999999999999996,0.31,0.32,-0.010000000000000009,0.275,0.294,-0.01899999999999996,"2.23","3.49","-1.262"
"Holmes, Grant","656550","2024","282","195",0.252,0.237,0.015000000000000013,0.37,0.397,-0.027000000000000024,0.287,0.295,-0.008000000000000007,"3.56","3.52","0.036"
"Adam, Jason","592094","2024","282","172",0.159,0.204,-0.044999999999999984,0.259,0.35,-0.09099999999999997,0.224,0.283,-0.05899999999999997,"1.96","3.22","-1.265"
"Lambert, Peter","663567","2024","280","198",0.302,0.261,0.04099999999999998,0.471,0.4,0.07099999999999995,0.362,0.327,0.034999999999999976,"5.72","4.40","1.323"
"Kopech, Michael","656629","2024","279","152",0.188,0.19,-0.0020000000000000018,0.321,0.354,-0.032999999999999974,0.277,0.294,-0.01699999999999996,"3.46","3.49","-0.032"
"Lawrence, Justin","664875","2024","279","194",0.313,0.296,0.017000000000000015,0.485,0.463,0.021999999999999964,0.387,0.38,0.007000000000000006,"6.49","6.23","0.256"
"Floro, Dylan","571670","2024","279","213",0.252,0.259,-0.007000000000000006,0.349,0.397,-0.04800000000000004,0.285,0.311,-0.026000000000000023,"3.80","3.94","-0.139"
"De Los Santos, Enyel","660853","2024","278","182",0.262,0.245,0.017000000000000015,0.544,0.491,0.05300000000000005,0.377,0.352,0.025000000000000022,"5.20","5.20","0.003"
"Kelly, Kevin","687330","2024","278","201",0.226,0.24,-0.013999999999999985,0.352,0.373,-0.02100000000000002,0.268,0.288,-0.019999999999999962,"2.67","3.34","-0.665"
"Gaddis, Hunter","683769","2024","278","194",0.166,0.198,-0.032,0.282,0.343,-0.061000000000000054,0.22,0.26,-0.04000000000000001,"1.57","2.71","-1.143"
"Hader, Josh","623352","2024","278","147",0.171,0.173,-0.001999999999999974,0.343,0.339,0.0040000000000000036,0.261,0.261,0,"3.80","2.73","1.073"
"Jiménez, Joe","641729","2024","277","168",0.181,0.183,-0.0020000000000000018,0.242,0.292,-0.04999999999999999,0.23,0.253,-0.022999999999999993,"2.62","2.56","0.061"
"Barnes, Jacob","606930","2024","277","202",0.266,0.276,-0.010000000000000009,0.444,0.474,-0.02999999999999997,0.323,0.342,-0.019000000000000017,"4.36","4.87","-0.506"
"Festa, David","701581","2024","277","175",0.247,0.235,0.01200000000000001,0.434,0.411,0.02300000000000002,0.324,0.314,0.010000000000000009,"4.90","4.02","0.876"
"Richards, Trevor","670950","2024","277","177",0.188,0.205,-0.016999999999999987,0.308,0.346,-0.03799999999999998,0.273,0.301,-0.02799999999999997,"4.55","3.67","0.876"
"Jax, Griffin","643377","2024","276","163",0.184,0.186,-0.0020000000000000018,0.281,0.312,-0.030999999999999972,0.227,0.244,-0.016999999999999987,"2.03","2.38","-0.352"
"Luzardo, Jesús","666200","2024","274","192",0.246,0.253,-0.007000000000000006,0.411,0.44,-0.029000000000000026,0.315,0.331,-0.016000000000000014,"5.00","4.52","0.475"
"Morejon, Adrian","670970","2024","272","179",0.256,0.221,0.035,0.39,0.349,0.041000000000000036,0.304,0.286,0.018000000000000016,"2.83","3.29","-0.463"
"Thompson, Ryan","657044","2024","272","204",0.254,0.254,0,0.377,0.407,-0.02999999999999997,0.29,0.312,-0.02200000000000002,"3.26","3.97","-0.714"
"Holmes, Clay","605280","2024","271","178",0.248,0.224,0.023999999999999994,0.347,0.335,0.011999999999999955,0.292,0.284,0.008000000000000007,"3.14","3.25","-0.107"
"Cabrera, Génesis","650893","2024","271","190",0.268,0.244,0.02400000000000002,0.443,0.401,0.04199999999999998,0.338,0.324,0.014000000000000012,"3.59","4.31","-0.72"
"Finnegan, Kyle","640448","2024","271","187",0.249,0.259,-0.010000000000000009,0.4,0.43,-0.02999999999999997,0.309,0.327,-0.018000000000000016,"3.67","4.40","-0.725"
"Doval, Camilo","666808","2024","271","152",0.241,0.182,0.059,0.393,0.319,0.07400000000000001,0.327,0.288,0.039000000000000035,"4.88","3.34","1.541"
"Clase, Emmanuel","661403","2024","270","192",0.154,0.213,-0.059,0.202,0.305,-0.10299999999999998,0.175,0.248,-0.07300000000000001,"0.60","2.46","-1.855"
"Suter, Brent","608718","2024","270","205",0.249,0.268,-0.019000000000000017,0.419,0.423,-0.0040000000000000036,0.305,0.318,-0.013000000000000012,"3.15","4.14","-0.988"
"Milner, Hoby","571948","2024","268","188",0.258,0.245,0.013000000000000012,0.393,0.349,0.04400000000000004,0.297,0.282,0.015000000000000013,"4.73","3.20","1.532"
"Helsley, Ryan","664854","2024","266","164",0.21,0.212,-0.0020000000000000018,0.273,0.305,-0.03199999999999997,0.243,0.26,-0.017000000000000015,"2.04","2.71","-0.675"
"Cleavinger, Garrett","664076","2024","266","157",0.231,0.229,0.0020000000000000018,0.342,0.38,-0.03799999999999998,0.308,0.325,-0.017000000000000015,"3.75","4.34","-0.59"
"Hancock, Emerson","676106","2024","266","202",0.259,0.287,-0.02799999999999997,0.456,0.5,-0.043999999999999984,0.339,0.372,-0.032999999999999974,"4.75","5.92","-1.173"
"Kochanowicz, Jack","686799","2024","266","223",0.275,0.287,-0.011999999999999955,0.417,0.461,-0.04400000000000004,0.323,0.348,-0.024999999999999967,"4.00","5.07","-1.075"
"Koenig, Jared","657649","2024","265","174",0.229,0.225,0.0040000000000000036,0.309,0.373,-0.064,0.273,0.298,-0.024999999999999967,"2.47","3.59","-1.122"
"Maton, Phil","664208","2024","265","172",0.203,0.235,-0.03199999999999997,0.346,0.393,-0.04700000000000004,0.29,0.322,-0.03200000000000003,"3.66","4.25","-0.594"
"Hoffman, Jeff","656546","2024","265","157",0.197,0.2,-0.0030000000000000027,0.324,0.362,-0.03799999999999998,0.252,0.27,-0.018000000000000016,"2.17","2.92","-0.749"
"Chapman, Aroldis","547973","2024","264","126",0.198,0.165,0.033,0.315,0.289,0.026000000000000023,0.289,0.272,0.01699999999999996,"3.79","2.97","0.825"
"Baumann, Mike","657508","2024","264","174",0.259,0.239,0.020000000000000018,0.456,0.426,0.030000000000000027,0.344,0.337,0.006999999999999951,"5.55","4.71","0.844"
"Molina, Anthony","683627","2024","264","199",0.305,0.308,-0.0030000000000000027,0.445,0.482,-0.03699999999999998,0.349,0.373,-0.02400000000000002,"6.79","5.96","0.828"
"Chavez, Jesse","445926","2024","264","189",0.249,0.26,-0.01100000000000001,0.427,0.419,0.008000000000000007,0.315,0.321,-0.006000000000000005,"3.13","4.22","-1.094"
"Weissert, Greg","669711","2024","263","185",0.274,0.246,0.028000000000000025,0.401,0.373,0.028000000000000025,0.31,0.294,0.016000000000000014,"3.13","3.49","-0.364"
"Vesia, Alex","681911","2024","263","140",0.148,0.153,-0.0050000000000000044,0.291,0.324,-0.03300000000000003,0.246,0.26,-0.014000000000000012,"1.76","2.71","-0.946"
"Bednar, David","670280","2024","262","172",0.238,0.226,0.011999999999999983,0.41,0.422,-0.01200000000000001,0.319,0.324,-0.0050000000000000044,"5.78","4.31","1.465"
"Williams, Trevor","592866","2024","260","183",0.214,0.216,-0.0020000000000000018,0.294,0.357,-0.063,0.248,0.284,-0.035999999999999976,"2.02","3.25","-1.225"
"Neris, Héctor","593576","2024","260","165",0.244,0.233,0.010999999999999982,0.418,0.41,0.008000000000000007,0.324,0.32,0.0040000000000000036,"4.10","4.19","-0.094"
"Bido, Osvaldo","674370","2024","259","163",0.192,0.18,0.01200000000000001,0.286,0.28,0.00599999999999995,0.265,0.26,0.0050000000000000044,"3.41","2.71","0.701"
"Iglesias, Raisel","628452","2024","259","175",0.16,0.195,-0.035,0.248,0.302,-0.05399999999999999,0.2,0.239,-0.03899999999999998,"1.95","2.29","-0.343"
"Jarvis, Bryce","686826","2024","258","182",0.239,0.269,-0.030000000000000027,0.362,0.442,-0.08000000000000002,0.314,0.357,-0.04299999999999998,"3.19","5.37","-2.185"
"Suarez, Robert","663158","2024","258","183",0.217,0.216,0.0010000000000000009,0.333,0.366,-0.032999999999999974,0.262,0.275,-0.013000000000000012,"2.77","3.03","-0.261"
"Alvarado, José","621237","2024","258","166",0.215,0.234,-0.019000000000000017,0.346,0.374,-0.028000000000000025,0.288,0.311,-0.02300000000000002,"4.09","3.94","0.146"
"Miller, Bobby","676272","2024","258","174",0.305,0.293,0.01200000000000001,0.571,0.535,0.03599999999999992,0.411,0.396,0.014999999999999958,"8.52","6.90","1.618"
"Smyly, Drew","592767","2024","257","173",0.252,0.232,0.01999999999999999,0.416,0.373,0.04299999999999998,0.325,0.302,0.02300000000000002,"3.83","3.70","0.135"
"Herrin, Tim","682120","2024","257","159",0.173,0.206,-0.033,0.24,0.33,-0.09000000000000002,0.236,0.285,-0.04899999999999999,"1.92","3.27","-1.351"
"Stratton, Chris","608717","2024","257","177",0.248,0.251,-0.0030000000000000027,0.397,0.411,-0.013999999999999957,0.326,0.345,-0.01899999999999996,"5.55","4.97","0.584"
"Kerkering, Orion","689147","2024","257","158",0.223,0.219,0.0040000000000000036,0.301,0.329,-0.028000000000000025,0.271,0.282,-0.010999999999999954,"2.29","3.20","-0.914"
"Matsui, Yuki","673513","2024","257","161",0.204,0.201,0.002999999999999975,0.381,0.335,0.045999999999999985,0.283,0.271,0.011999999999999955,"3.73","2.94","0.794"
"Mears, Nick","683232","2024","256","157",0.268,0.213,0.05500000000000002,0.417,0.36,0.056999999999999995,0.324,0.283,0.041000000000000036,"5.93","3.22","2.711"
"Leiter Jr., Mark","643410","2024","256","145",0.238,0.222,0.015999999999999986,0.39,0.352,0.038000000000000034,0.308,0.291,0.017000000000000015,"4.50","3.42","1.08"
"Domínguez, Seranthony","622554","2024","255","164",0.225,0.208,0.017000000000000015,0.424,0.414,0.010000000000000009,0.312,0.303,0.009000000000000008,"4.45","3.72","0.729"
"Anderson, Chase","502624","2024","255","188",0.242,0.239,0.0030000000000000027,0.449,0.443,0.006000000000000005,0.329,0.332,-0.0030000000000000027,"5.40","4.55","0.85"
"García, Luis","472610","2024","254","183",0.26,0.234,0.025999999999999995,0.417,0.385,0.03199999999999997,0.314,0.296,0.018000000000000016,"4.88","3.54","1.341"
"Erceg, Lucas","668674","2024","253","159",0.212,0.221,-0.009000000000000008,0.303,0.342,-0.039000000000000035,0.259,0.281,-0.02200000000000002,"3.36","3.17","0.187"
"Hudson, Daniel","543339","2024","253","170",0.198,0.213,-0.014999999999999986,0.371,0.431,-0.06,0.274,0.305,-0.030999999999999972,"3.00","3.78","-0.78"
"Junis, Jakob","596001","2024","253","191",0.203,0.25,-0.046999999999999986,0.361,0.43,-0.069,0.259,0.309,-0.04999999999999999,"2.69","3.88","-1.193"
"Estrada, Jeremiah","669093","2024","252","134",0.188,0.187,0.0010000000000000009,0.277,0.286,-0.008999999999999952,0.239,0.253,-0.014000000000000012,"2.95","2.56","0.391"
"Garcia, Robert","676395","2024","251","159",0.237,0.205,0.032,0.323,0.297,0.026000000000000023,0.27,0.251,0.019000000000000017,"4.22","2.52","1.703"
"Foley, Jason","671345","2024","250","182",0.228,0.255,-0.026999999999999996,0.339,0.411,-0.07199999999999995,0.277,0.324,-0.046999999999999986,"3.15","4.31","-1.16"
"Miller, Mason","695243","2024","249","123",0.16,0.149,0.01100000000000001,0.262,0.233,0.028999999999999998,0.218,0.21,0.008000000000000007,"2.49","1.78","0.712"
"Ferguson, Caleb","657571","2024","249","153",0.256,0.244,0.01200000000000001,0.388,0.38,0.008000000000000007,0.322,0.317,0.0050000000000000044,"4.64","4.11","0.528"
"Rogers, Taylor","573124","2024","249","161",0.237,0.213,0.023999999999999994,0.397,0.338,0.059,0.309,0.282,0.027000000000000024,"2.40","3.20","-0.8"
"Cano, Yennier","666974","2024","249","159",0.242,0.232,0.009999999999999981,0.372,0.369,0.0030000000000000027,0.303,0.303,0,"3.15","3.72","-0.57"
"Meyer, Max","676974","2024","248","180",0.276,0.239,0.03700000000000003,0.56,0.461,0.09900000000000003,0.381,0.335,0.045999999999999985,"5.68","4.64","1.044"
"Voth, Austin","608723","2024","248","166",0.204,0.212,-0.008000000000000007,0.367,0.374,-0.007000000000000006,0.281,0.288,-0.006999999999999951,"3.69","3.34","0.349"
"King, John","667463","2024","248","195",0.258,0.251,0.007000000000000006,0.351,0.388,-0.03700000000000003,0.28,0.308,-0.02799999999999997,"2.85","3.86","-1.01"
"Garrett, Reed","657585","2024","247","132",0.236,0.2,0.035999999999999976,0.363,0.312,0.05099999999999999,0.31,0.28,0.02999999999999997,"3.77","3.15","0.617"
"Sandlin, Nick","680704","2024","246","145",0.222,0.221,0.0010000000000000009,0.435,0.425,0.010000000000000009,0.328,0.33,-0.0020000000000000018,"3.75","4.49","-0.744"
"Chafin, Andrew","605177","2024","246","144",0.246,0.221,0.024999999999999994,0.341,0.356,-0.014999999999999958,0.301,0.298,0.0030000000000000027,"3.52","3.59","-0.075"
"Faedo, Alex","656412","2024","246","160",0.233,0.248,-0.014999999999999986,0.405,0.391,0.014000000000000012,0.322,0.327,-0.0050000000000000044,"3.61","4.40","-0.79"
"McArthur, James","663704","2024","246","181",0.298,0.268,0.02999999999999997,0.456,0.436,0.020000000000000018,0.344,0.327,0.01699999999999996,"4.92","4.40","0.524"
"Ottavino, Adam","493603","2024","245","144",0.23,0.196,0.034,0.362,0.322,0.03999999999999998,0.305,0.281,0.023999999999999966,"4.34","3.17","1.169"
"Bummer, Aaron","607481","2024","244","155",0.277,0.23,0.047000000000000014,0.364,0.287,0.07700000000000001,0.305,0.265,0.03999999999999998,"3.58","2.81","0.768"
"Nicolas, Kyle","693312","2024","244","153",0.249,0.234,0.014999999999999986,0.341,0.366,-0.024999999999999967,0.315,0.326,-0.01100000000000001,"3.95","4.37","-0.419"
"Pressly, Ryan","519151","2024","244","165",0.264,0.238,0.026000000000000023,0.395,0.405,-0.010000000000000009,0.314,0.31,0.0040000000000000036,"3.49","3.91","-0.416"
"Soto, Gregory","642397","2024","244","144",0.272,0.235,0.03700000000000003,0.398,0.381,0.017000000000000015,0.34,0.328,0.01200000000000001,"4.42","4.43","-0.015"
"Anderson, Justin","605121","2024","243","150",0.234,0.236,-0.001999999999999974,0.351,0.431,-0.08000000000000002,0.314,0.343,-0.029000000000000026,"4.39","4.90","-0.512"
"Mantiply, Joe","573009","2024","243","172",0.231,0.227,0.0040000000000000036,0.342,0.384,-0.04199999999999998,0.265,0.284,-0.01899999999999996,"3.92","3.25","0.672"
"Romero, JoJo","668941","2024","243","171",0.236,0.267,-0.031000000000000028,0.395,0.465,-0.07,0.305,0.346,-0.04099999999999998,"3.36","5.00","-1.644"
"Díaz, Alexis","664747","2024","242","150",0.206,0.204,0.0020000000000000018,0.338,0.334,0.0040000000000000036,0.3,0.3,0,"3.99","3.64","0.354"
"Brebbia, John","605154","2024","242","153",0.255,0.26,-0.0050000000000000044,0.455,0.451,0.0040000000000000036,0.337,0.339,-0.0020000000000000018,"5.86","4.77","1.085"
"Smith, Burch","572143","2024","241","181",0.288,0.265,0.022999999999999965,0.428,0.442,-0.014000000000000012,0.328,0.329,-0.0010000000000000009,"4.95","4.46","0.493"
"Kelly, Zack","677161","2024","241","151",0.208,0.224,-0.016000000000000014,0.387,0.416,-0.02899999999999997,0.3,0.319,-0.019000000000000017,"3.97","4.16","-0.189"
"Barlow, Scott","605130","2024","241","138",0.216,0.231,-0.015000000000000013,0.358,0.367,-0.009000000000000008,0.306,0.318,-0.01200000000000001,"4.25","4.14","0.115"
"Stanek, Ryne","592773","2024","241","146",0.226,0.202,0.023999999999999994,0.387,0.368,0.019000000000000017,0.307,0.292,0.015000000000000013,"4.88","3.44","1.44"
"Zerpa, Angel","672582","2024","240","169",0.273,0.259,0.014000000000000012,0.403,0.42,-0.01699999999999996,0.323,0.328,-0.0050000000000000044,"3.86","4.43","-0.573"
"Suarez, José","660761","2024","240","153",0.274,0.254,0.020000000000000018,0.495,0.413,0.08200000000000002,0.371,0.34,0.030999999999999972,"6.02","4.80","1.219"
"Kuhl, Chad","641771","2024","240","154",0.273,0.241,0.03200000000000003,0.41,0.382,0.02799999999999997,0.343,0.325,0.018000000000000016,"5.06","4.34","0.723"
"Lee, Dylan","669276","2024","240","147",0.222,0.198,0.023999999999999994,0.376,0.342,0.033999999999999975,0.277,0.256,0.02100000000000002,"2.11","2.62","-0.508"
"Varland, Louis","686973","2024","238","169",0.318,0.281,0.03699999999999998,0.523,0.473,0.050000000000000044,0.382,0.356,0.026000000000000023,"7.61","5.34","2.271"
"Pérez, Cionel","672335","2024","238","159",0.232,0.219,0.013000000000000012,0.31,0.318,-0.008000000000000007,0.296,0.297,-0.0010000000000000009,"4.53","3.57","0.958"
"Winn, Keaton","676775","2024","238","165",0.268,0.269,-0.0010000000000000009,0.493,0.487,0.006000000000000005,0.354,0.361,-0.007000000000000006,"7.16","5.52","1.637"
"Webb, Jacob","657097","2024","237","151",0.192,0.207,-0.014999999999999986,0.303,0.352,-0.04899999999999999,0.266,0.291,-0.024999999999999967,"3.02","3.42","-0.402"
"Strahm, Matt","621381","2024","237","141",0.166,0.186,-0.01999999999999999,0.276,0.321,-0.044999999999999984,0.221,0.248,-0.026999999999999996,"1.87","2.46","-0.593"
"Yates, Kirby","489446","2024","237","121",0.113,0.146,-0.03299999999999999,0.182,0.218,-0.036000000000000004,0.186,0.215,-0.028999999999999998,"1.17","1.86","-0.692"
"Johnson, Pierce","572955","2024","236","142",0.23,0.221,0.009000000000000008,0.364,0.375,-0.01100000000000001,0.302,0.304,-0.0020000000000000018,"3.67","3.75","-0.075"
"Alcala, Jorge","660896","2024","235","153",0.19,0.192,-0.0020000000000000018,0.352,0.347,0.0050000000000000044,0.273,0.277,-0.0040000000000000036,"3.24","3.08","0.16"
"Jackson, Luke","592426","2024","235","148",0.255,0.227,0.027999999999999997,0.402,0.382,0.020000000000000018,0.328,0.316,0.01200000000000001,"5.09","4.08","1.014"
