"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"Iglesias, Jose",578428,2.024743430370078,2.024743430370078,-0.4136734843239658,0.23202381926684548,2.206393095427197,,,,,2927,0,0,0,0,2927,0,0,0
"García, Adolis",666969,2.023285155424754,2.023285155424754,1.0177027557124272,1.005582399712328,,,,,,3532,0,0,0,0,0,0,1282,2250
"Semien, Marcus",543760,1.9442705502510078,1.9442705502510078,5.68311574276621,-0.08695537443989393,-3.651889818075308,,,,,4263,0,0,3879,0,384,0,0,0
"Andrus, Elvis",462101,1.8715903116889274,1.8715903116889274,2.1648583514259645,0.19227543191739385,-0.4855434716544323,,,,,3661,0,0,0,0,3661,0,0,0
"Moncada, Yoán",660162,1.8534377438127636,1.8534377438127636,2.950615696612566,,-1.0971779527998018,,,,,2579,0,0,0,2579,0,0,0,0
"Olson, Matt",621566,1.843935777895969,1.843935777895969,2.198134332579933,,-0.3541985546839627,,,,,4323,0,4323,0,0,0,0,0,0
"Choi, Ji Man",596847,1.784603878305198,1.784603878305198,1.7727027205828865,,0.011901157722312206,,,,,2378,0,2378,0,0,0,0,0,0
"Cronenworth, Jake",630105,1.781374617309539,1.781374617309539,2.1666683149452433,-0.10161631124197944,-0.2836773863937254,,,,,4102,0,218,3719,0,165,0,0,0
"Seager, Corey",608369,1.7742520957945795,1.7742520957945795,2.5970805203210405,0.07139994106924785,-0.8942283655957082,,,,,3777,0,0,0,0,3777,0,0,0
"Mountcastle, Ryan",663624,1.769223960230255,1.769223960230255,2.6748130334351887,-0.058098078822007716,-0.8474909943829257,,,,,3238,0,3238,0,0,0,0,0,0
"Ramírez, José",608070,1.7387651923432808,1.7387651923432808,0.9364578554786763,,0.8023073368646062,,,,,3329,0,0,0,3329,0,0,0,0
"Ortega, Rafael",542364,1.735204798390131,1.735204798390131,-0.7219357275496926,2.457140525939824,,,,,,1778,0,0,0,0,0,189,1229,360
"Thompson, Trayce",572204,1.6930102664711422,1.6930102664711422,2.146187367644513,-0.4531771011733748,,,,,,1601,0,0,0,0,0,684,438,479
"Madrigal, Nick",663611,1.6601367283667436,1.6601367283667436,1.6008998848938185,0.007787386576044153,0.051449456896879256,,,,,1462,0,0,1462,0,0,0,0,0
"Trout, Mike",545361,1.6561375142115535,1.6561375142115535,2.685622150885565,-1.029484636674012,,,,,,2813,0,0,0,0,0,0,2813,0
"Jansen, Danny",643376,1.6235750008841559,,,,,1.6235750008841559,-1.2744660993658732,0.5060909388662657,2.3919501613837646,1572,1572,0,0,0,0,0,0,0
"Lux, Gavin",666158,1.576629564352131,1.576629564352131,1.2743349701548514,-0.2025942138098799,0.5048888080071585,,,,,3168,0,0,2459,0,93,616,0,0
"Hicks, Aaron",543305,1.5615734402547312,1.5615734402547312,0.18446915452498847,1.3771042857297415,,,,,,2986,0,0,0,0,0,1239,1747,0
"Hernández, Enrique",571771,1.4424830623934775,1.4424830623934775,1.5786501726080078,-0.23129817073714198,0.09513106052261164,,,,,2402,0,0,261,0,134,0,2007,0
"Peralta, David",444482,1.4085769186831698,1.4085769186831698,5.147973608858793,-3.7393966901756235,,,,,,2781,0,0,0,0,0,2781,0,0
"Grandal, Yasmani",518735,1.3262333266955133,0.026065774288449604,0.039665304247392716,,-0.013599529958943113,1.3001675524070635,7.538148270467151,-3.3951989182171394,-2.842781799842948,1752,1662,90,0,0,0,0,0,0
"Cron, C.J.",543068,1.2431557608741306,1.2431557608741306,0.8126161986536532,,0.4305395622204787,,,,,3084,0,3084,0,0,0,0,0,0
"Happ, Ian",664023,1.086304335856914,1.086304335856914,2.082217191559516,-0.9959128557026018,,,,,,3736,0,0,0,0,0,3700,36,0
"Aguilar, Jesús",542583,1.0452320686752836,1.0452320686752836,0.1722056056568217,,0.8730264630184618,,,,,1613,0,1597,0,16,0,0,0,0
"Freeman, Freddie",518692,1.0139112856049213,1.0139112856049213,1.9082098065090403,0.40745274132267706,-1.3017512622267957,,,,,4133,0,4133,0,0,0,0,0,0
"Ward, Taylor",621493,0.984030604614343,0.984030604614343,1.2512843675262684,-0.26725376291192515,,,,,,3399,0,0,0,6,0,36,150,3207
"Jeffers, Ryan",680777,0.9438813277600318,,,,,0.9438813277600318,4.138142177502457,-2.3423604666175692,-0.851900383124856,1489,1489,0,0,0,0,0,0,0
"Kelly, Carson",608348,0.8608146449846904,,,,,0.8608146449846904,0.9521623870567589,0.0020631841864128288,-0.09341092625848285,2330,2316,0,0,0,0,0,0,0
"Mancini, Trey",641820,0.8167222416579545,0.8167222416579545,0.6243628556297446,0.2923868591125875,-0.10002747308437714,,,,,1713,0,969,0,0,0,486,0,258
"Harrison, Josh",543281,0.797180950017194,0.797180950017194,1.7988177361193054,,-1.0016367861021112,,,,,2853,0,0,2248,563,9,24,0,0
"Rivera, Emmanuel",656896,0.7194272455065059,0.7194272455065059,2.1642030197524242,0.35687346291289057,-1.8016492371588086,,,,,2186,0,81,0,2105,0,0,0,0
"Longoria, Evan",446334,0.6951482172860367,0.6951482172860367,0.6241928248514916,,0.0709553924345455,,,,,1537,0,0,0,1537,0,0,0,0
"Franco, Wander",677551,0.5641804514406705,0.5641804514406705,0.5696823650055407,0.00013839474746595894,-0.0056403083123363895,,,,,1813,0,0,0,0,1813,0,0,0
"Moore, Dylan",664238,0.5499172055909235,0.5499172055909235,0.5041472237364037,0.5095864792474752,-0.46381649739295683,,,,,1842,0,103,192,6,522,240,174,605
"Hosmer, Eric",543333,0.5334878253754005,0.5334878253754005,-0.7295685505960547,,1.2630563759714557,,,,,2569,0,2569,0,0,0,0,0,0
"Smith, Josh",669701,0.5318746422947624,0.5318746422947624,1.2042770399769247,-0.6605796716125908,-0.011822726069571562,,,,,1571,0,0,18,863,141,549,0,0
"Maile, Luke",571912,0.313774361732901,,,,,0.313774361732901,-1.1492331213602254,0.4041550556984737,1.0588524273946525,1540,1540,0,0,0,0,0,0,0
"García, Leury",544725,0.28135179529594917,0.28135179529594917,0.8384285849102454,-0.5008116704110336,-0.05626511920326173,,,,,2124,0,0,1186,159,395,138,60,186
"Reynolds, Matt",608703,0.273422221997429,0.273422221997429,-0.4273769528410406,0.21660728194869883,0.4841918928897712,,,,,1880,0,191,774,206,510,48,6,141
"Drury, Brandon",592273,0.235608984173739,0.235608984173739,0.8855084794271307,,-0.6498994952533924,,,,,2790,0,665,571,1539,12,0,0,3
"Greene, Riley",682985,0.19406897712016796,0.19406897712016796,1.1229174433168145,-0.9288484661966461,,,,,,2443,0,0,0,0,0,0,2443,0
"Margot, Manuel",622534,0.14480825052740853,0.14480825052740853,1.159060626211135,-1.0142523756837272,,,,,,1815,0,0,0,0,0,186,342,1287
"Dickerson, Corey",572816,0.13695046939772623,0.13695046939772623,0.949130677264457,-0.81218020786673,,,,,,1485,0,0,0,0,0,1359,0,123
"Newman, Kevin",621028,0.07447350462605906,0.07447350462605906,-0.46270462620645597,0.3128439648819045,0.22433416595061004,,,,,1811,0,0,995,0,816,0,0,0
"Vierling, Matt",663837,-0.14619021788044276,-0.14619021788044276,-1.0201453928597903,0.9626492097070948,-0.08869403472774864,,,,,2458,0,6,57,126,0,440,1304,525
"Hays, Austin",669720,-0.16490917781108602,-0.16490917781108602,-3.7893964058170053,3.6244872280059197,,,,,,3634,0,0,0,0,0,2233,84,1317
"Smith, Will",669257,-0.22914128712288395,,,,,-0.22914128712288395,0.5029247732367312,-2.269833666216727,1.5377676058571081,2869,2869,0,0,0,0,0,0,0
"Springer, George",543807,-0.23398516114110435,-0.23398516114110435,-0.2889835656708272,0.054998404529722864,,,,,,2211,0,0,0,0,0,0,2032,179
"Marte, Starling",516782,-0.3034257199412074,-0.3034257199412074,-1.6226906451118979,1.3192649251706923,,,,,,2996,0,0,0,0,0,0,15,2981
"Slater, Austin",596103,-0.35155209125451664,-0.35155209125451664,1.1318298672144473,-1.4833819584689636,,,,,,1914,0,0,0,0,0,180,1613,121
"Sánchez, Jesús",660821,-0.40148976740323683,-0.40148976740323683,-2.293886911012621,1.8923971436093836,,,,,,2201,0,0,0,0,0,261,1937,3
"Baddoo, Akil",668731,-0.4854522118941858,-0.4854522118941858,-0.042071537049431396,-0.4433806748447541,,,,,,1618,0,0,0,0,0,1213,405,0
"Farmer, Kyle",571657,-0.49471905085190376,-0.49471905085190376,-0.9883558451429173,0.14651436356677994,0.3471224307242303,,,,,3431,0,7,0,898,2526,0,0,0
"Toro, Abraham",647351,-0.4982395413516443,-0.4982395413516443,0.1082157897180155,,-0.6064553310696599,,,,,1798,0,24,1102,669,0,0,0,3
"Kemp, Tony",643393,-0.5631684802913306,-0.5631684802913306,1.2188008977325056,-0.9602606258433236,-0.8217087521805109,,,,,3357,0,0,1835,0,0,1522,0,0
"Contreras, Willson",575929,-0.6567999799889828,,,,,-0.6567999799889828,-2.266349058661714,2.615997937053039,-1.0064488583803062,1876,1876,0,0,0,0,0,0,0
"Senzel, Nick",669222,-0.705011048913711,-0.705011048913711,-0.6309501207363583,-0.07406092817735385,0,,,,,2585,0,0,6,39,0,0,2540,0
"Muncy, Max",571970,-0.7098612216038349,-0.7098612216038349,-2.9444664952187494,,2.234605273614916,,,,,2824,0,15,670,2139,0,0,0,0
"Torkelson, Spencer",679529,-0.7548197984420948,-0.7548197984420948,-0.5677022844054218,,-0.1871175140366727,,,,,2775,0,2775,0,0,0,0,0,0
"Perdomo, Geraldo",672695,-0.7633438685740449,-0.7633438685740449,1.7079342980778938,-0.09902810093104991,-2.3722500657208876,,,,,3663,0,0,54,129,3480,0,0,0
"Duffy, Matt",622110,-0.8206379133893706,-0.8206379133893706,-1.1698440828657362,,0.3492061694763644,,,,,1578,0,367,225,986,0,0,0,0
"Dalbec, Bobby",666915,-0.8765322805137212,-0.8765322805137212,-0.4738577392707105,,-0.4026745412430101,,,,,2371,0,1905,16,420,30,0,0,0
"Bleday, JJ",668709,-0.9694080120139226,-0.9694080120139226,-2.266095669835731,1.296687657821803,,,,,,1538,0,0,0,0,0,440,990,108
"Pollock, AJ",572041,-1.0044527390161124,-1.0044527390161124,-0.8315587914145877,-0.17289394760152443,,,,,,3359,0,0,0,0,0,2255,831,273
"Turner, Justin",457759,-1.108690542933764,-1.108690542933764,-1.559259111140964,,0.45056856820719954,,,,,1723,0,0,0,1723,0,0,0,0
"Suárez, Eugenio",553993,-1.1387781014175635,-1.1387781014175635,-0.6901867859955928,,-0.44859131542197067,,,,,3432,0,0,0,3432,0,0,0,0
"Walsh, Jared",665120,-1.1710220992934652,-1.1710220992934652,-0.9358988929246912,,-0.23512320636877349,,,,,2889,0,2877,0,0,0,12,0,0
"Thomas, Lane",657041,-1.216116203181001,-1.216116203181001,-2.2729610470450172,1.0568448438640135,,,,,,3374,0,0,0,0,0,1302,1176,896
"Alcántara, Sergio",642727,-1.2624232699620956,-1.2624232699620956,-1.2098271879878248,0.11832563227825293,-0.17092171425252392,,,,,1656,0,0,359,872,425,0,0,0
"McCarthy, Jake",664983,-1.3021184872348601,-1.3021184872348601,-0.8093322009572997,-0.49278628627756077,,,,,,1908,0,0,0,0,0,728,243,937
"Gordon, Nick",624503,-1.3622267031822946,-1.3622267031822946,-0.218880998444367,-1.3194561064812143,0.17611040174328596,,,,,3013,0,0,775,12,229,1254,732,0
"Anderson, Tim",641313,-1.4029967738156057,-1.4029967738156057,-1.7319765519445713,0.635791246228654,-0.306811468099689,,,,,2073,0,0,0,0,2073,0,0,0
"Stassi, Max",545358,-1.4537787166389846,,,,,-1.4537787166389846,1.2953084252912157,-1.6552863508755569,-1.0938007910546415,2487,2487,0,0,0,0,0,0,0
"Profar, Jurickson",595777,-1.4545288406011354,-1.4545288406011354,-3.673130763637517,2.2186019230363794,,,,,,3713,0,0,0,0,0,3713,0,0
"Torres, Gleyber",650402,-1.4971965171010708,-1.4971965171010708,-0.8115022185313274,0.26856094840390365,-0.9542552469736452,,,,,3293,0,0,3248,0,45,0,0,0
"Daza, Yonathan",602074,-1.6130509371870088,-1.6130509371870088,-1.432334125517556,-0.1807168116694524,,,,,,2519,0,0,0,0,0,584,1932,3
"Gallo, Joey",608336,-1.6641015586082188,-1.6641015586082188,-2.292025109981654,0.6279235513734364,,,,,,2698,0,3,0,0,0,1736,18,941
"Correa, Carlos",621043,-1.6916942303696376,-1.6916942303696376,-2.5053935576944064,-0.17173633314127515,0.9854356604660461,,,,,3340,0,0,0,0,3340,0,0,0
"Gurriel Jr., Lourdes",666971,-1.8152435441846384,-1.8152435441846384,-2.1289845477102642,0.32762753223186725,-0.013886528706243018,,,,,2771,0,81,0,0,0,2690,0,0
"Rizzo, Anthony",519203,-1.8384814603323316,-1.8384814603323316,-1.6711091805805158,-0.0018590687148651145,-0.1655132110369511,,,,,3102,0,3102,0,0,0,0,0,0
"Turner, Trea",607208,-1.8874696083944353,-1.8874696083944353,-0.6128540712940456,0.2414609956759418,-1.5160765327763313,,,,,4160,0,0,0,0,4160,0,0,0
"Estrada, Thairo",642731,-1.8985113610198279,-1.8985113610198279,0.7388028265194891,-0.03786306254876676,-2.5994511249905523,,,,,3492,0,0,2327,48,858,253,6,0
"Yastrzemski, Mike",573262,-1.90712516859488,-1.90712516859488,1.5680444656404084,-3.475169634235286,,,,,,3383,0,0,0,0,0,0,1716,1667
"Hernández, Teoscar",606192,-1.9307411564875048,-1.9307411564875048,-2.4341539624256723,0.5034128059381671,,,,,,3000,0,0,0,0,0,100,0,2900
"Stott, Bryson",681082,-1.9479533359774994,-1.9479533359774994,-1.2861994782830155,0.02585803843846404,-0.6876118961329472,,,,,3136,0,0,1116,45,1975,0,0,0
"Laureano, Ramón",657656,-1.9485012481874278,-1.9485012481874278,-4.189006680347168,2.240505432159738,,,,,,2227,0,0,0,0,0,0,720,1507
"Reyes, Victor",622682,-1.9630941461153768,-1.9630941461153768,-1.4663629578947868,-0.49673118822058965,,,,,,2044,0,0,0,0,0,381,156,1507
"Hampson, Garrett",641658,-1.9762115198869796,-1.9762115198869796,-0.30327115223125944,-1.2183105604810387,-0.4546298071746823,,,,,1593,0,0,207,150,632,0,604,0
"Donovan, Brendan",680977,-1.9786975178962363,-1.9786975178962363,-4.233712258186974,2.5138435542323307,-0.25882881394159246,,,,,2563,0,174,793,567,168,432,0,429
"Naquin, Tyler",571980,-1.983648684525885,-1.983648684525885,-0.469734356561743,-1.5139143279641425,,,,,,1821,0,0,0,0,0,288,12,1521
"Marte, Ketel",606466,-1.9988886466429088,-1.9988886466429088,-2.091902628996524,0.19227543191739385,-0.09926144956377934,,,,,2419,0,0,2419,0,0,0,0,0
"Devers, Rafael",646240,-2.0849976661471445,-2.0849976661471445,-1.2919230261279162,,-0.7930746400192283,,,,,3558,0,0,0,3558,0,0,0,0
"García, Avisaíl",541645,-2.0899733703937216,-2.0899733703937216,-0.46971476713432825,-1.620258603259395,,,,,,2107,0,0,0,0,0,0,0,2107
"Urías, Luis",649966,-2.1045056869458634,-2.1045056869458634,-1.1348365566828884,-0.010898649670227443,-0.9587704805927428,,,,,2955,0,0,856,1497,602,0,0,0
"Kiner-Falefa, Isiah",643396,-2.1201412008577054,-2.1201412008577054,-2.0563360132637225,-0.11989587930269223,0.056090691708711005,,,,,3681,0,0,0,126,3555,0,0,0
"Miranda, Jose",669304,-2.1750857848429495,-2.1750857848429495,-2.484704002790449,,0.30961821794749955,,,,,2526,0,1786,0,740,0,0,0,0
"Pham, Tommy",502054,-2.240056664060765,-2.240056664060765,-4.5670168890175775,2.3269602249568093,,,,,,3406,0,0,0,0,0,3406,0,0
"Rivas III, Alfonso",663845,-2.316311383289261,-2.316311383289261,-1.7197293003869722,0.023174127412244575,-0.6197562103145339,,,,,1957,0,1939,0,0,0,12,0,6
"Joe, Connor",656582,-2.3282839070575827,-2.3282839070575827,-3.1566683111788683,0.9943453243443154,-0.16596092022303044,,,,,2008,0,486,0,0,0,1126,0,396
"Grossman, Robbie",543257,-2.335844874880327,-2.335844874880327,0.31343384953866527,-2.6492787244189913,,,,,,2969,0,0,0,0,0,1593,0,1376
"France, Ty",664034,-2.3383889677243332,-2.3383889677243332,-2.285430932953326,-0.18247250718485095,0.1295144724138438,,,,,3397,0,3253,3,141,0,0,0,0
"Adell, Jo",666176,-2.3463785963047323,-2.3463785963047323,-2.8009999502970735,0.45462135399234127,,,,,,1769,0,0,0,0,0,1430,0,339
"Barnhart, Tucker",571466,-2.373828890142184,,,,,-2.373828890142184,-4.619411927680496,1.081812984288093,1.1637700532502193,2340,2334,0,0,3,0,0,0,0
"Guerrero Jr., Vladimir",665489,-2.5327486340160834,-2.5327486340160834,-2.891526334473587,,0.35877770045750224,,,,,3363,0,3357,0,6,0,0,0,0
"Tellez, Rowdy",642133,-2.571837212630784,-2.571837212630784,-2.9256292276169327,0.1832908834955624,0.17050113149058613,,,,,3432,0,3432,0,0,0,0,0,0
"Suzuki, Seiya",673548,-2.5964161876656364,-2.5964161876656364,-3.007328304529806,0.4109121168641684,,,,,,2716,0,0,0,0,0,0,0,2716
"Machín, Vimael",605353,-2.621976475406493,-2.621976475406493,-3.6323903476892454,0.23965336182855104,0.7707605104542006,,,,,1619,0,0,3,1613,3,0,0,0
"Anderson, Brian",605119,-2.7525165420930797,-2.7525165420930797,-4.357273009823695,1.0749767618732455,0.5297797058573649,,,,,2199,0,0,7,1113,0,157,0,922
"Urshela, Gio",570482,-2.7956305314571295,-2.7956305314571295,-3.5185773112898584,0.00294858104185749,0.7199981987908728,,,,,3443,0,0,0,3434,9,0,0,0
"Odor, Rougned",596059,-2.8636732894238746,-2.8636732894238746,-4.491026905544125,0.7790175714812297,0.8483360446390175,,,,,3094,0,0,3058,36,0,0,0,0
"Castro, Rodolfo",666801,-2.865656266231669,-2.865656266231669,-2.967984979296215,,0.1023287130645467,,,,,1744,0,0,708,571,465,0,0,0
"Gregorius, Didi",544369,-2.9643774024699807,-2.9643774024699807,-3.5487338899905247,-0.030069644270450346,0.614426131790994,,,,,1518,0,0,0,0,1518,0,0,0
"Belt, Brandon",474832,-3.0332040606726323,-3.0332040606726323,-2.6746620428321806,,-0.35854201784045137,,,,,1519,0,1519,0,0,0,0,0,0
"Castillo, Diego",660636,-3.220710137359516,-3.220710137359516,-1.7962810877269835,-0.8213596090198196,-0.6030694406127135,,,,,1851,0,96,524,48,765,0,0,412
"Stallings, Jacob",607732,-3.3701023465399573,,,,,-3.3701023465399573,-3.1912544237056806,-2.260258517742568,2.081410594908292,2718,2718,0,0,0,0,0,0,0
"Arraez, Luis",650333,-3.3872719904607163,-3.3872719904607163,-3.6110909899422197,0.001980264666897712,0.2218387348146053,,,,,2542,0,1587,833,122,0,0,0,0
"Acuña Jr., Ronald",660670,-3.404350624282799,-3.404350624282799,-5.297873092248281,1.8935224679654832,,,,,,2379,0,0,0,0,0,0,3,2376
"Renfroe, Hunter",592669,-3.409943176790032,-3.409943176790032,-1.5521108986132044,-1.8578322781768277,,,,,,3134,0,3,0,0,0,0,0,3131
"Tapia, Raimel",606132,-3.463413853044006,-3.463413853044006,-2.6122609885533095,-0.8511528644906978,,,,,,2806,0,0,0,0,0,1377,749,680
"Hernández, César",514917,-3.50070412288897,-3.50070412288897,-2.883673854599037,-0.3146559094123071,-0.30237435887762676,,,,,3686,0,0,3240,206,0,240,0,0
"Rojas, Josh",668942,-3.6044062121685294,-3.6044062121685294,-3.71416473816694,-0.036604083652647314,0.14636260965105663,,,,,2911,0,0,689,2222,0,0,0,0
"Franco, Maikel",596748,-3.6445226901655436,-3.6445226901655436,-2.0847906266606713,0.02989456957731672,-1.5896266330821902,,,,,2525,0,42,0,2483,0,0,0,0
"Calhoun, Kole",594777,-3.737895080762024,-3.737895080762024,-1.0551726208510355,-2.682722459910988,,,,,,2322,0,0,0,0,0,636,5,1681
"Ruiz, Keibert",660688,-3.8539117537013263,,,,,-3.8539117537013263,-5.115192225394062,0.33241733843515836,0.9288631332575767,2595,2595,0,0,0,0,0,0,0
"Hernandez, Yadiel",628450,-3.8762629122946928,-3.8762629122946928,-4.115163268861596,0.238900356566906,,,,,,1803,0,0,0,0,0,1797,0,6
"Bell, Josh",605137,-3.9820965328843814,-3.9820965328843814,-3.014204041230995,,-0.9678924916533864,,,,,3133,0,3133,0,0,0,0,0,0
"Grichuk, Randal",545341,-4.038989063183079,-4.038989063183079,-1.635492384334911,-2.4034966788481724,,,,,,3433,0,0,0,0,0,0,1219,2211
"Reynolds, Bryan",668804,-4.13329725942681,-4.13329725942681,-5.521686746585232,1.3883894871584221,,,,,,3219,0,0,0,0,0,30,3189,0
"Arozarena, Randy",668227,-4.161380025188688,-4.161380025188688,-1.3707980978887084,-2.790581927299978,,,,,,3252,0,0,0,0,0,2628,0,624
"Goldschmidt, Paul",502671,-4.187731135984188,-4.187731135984188,-3.8791746001142235,,-0.3085565358699649,,,,,3311,0,3311,0,0,0,0,0,0
"Benintendi, Andrew",643217,-4.199463045374759,-4.199463045374759,-0.710542662440176,-3.488920382934583,,,,,,3124,0,0,0,0,0,3124,0,0
"González, Luis",670768,-4.201297280972355,-4.201297280972355,-4.612962777400841,0.41166549642848227,,,,,,2191,0,0,0,0,0,723,102,1347
"Chavis, Michael",656308,-4.320210353236636,-4.320210353236636,-3.8210522880729707,,-0.49915806516366595,,,,,2595,0,2265,195,135,0,0,0,0
"Flores, Wilmer",527038,-4.4322803300588784,-4.4322803300588784,-1.9205920801611027,0.13529294442629963,-2.6469811943240744,,,,,2929,0,902,1323,704,0,0,0,0
"Díaz, Yandy",650490,-4.720566591675594,-4.720566591675594,-5.281169664502201,-0.015169115432337345,0.5757721882589443,,,,,2916,0,399,0,2517,0,0,0,0
"Neuse, Sheldon",641914,-4.752025647286689,-4.752025647286689,-4.969523337631322,,0.21749769034463257,,,,,1764,0,267,441,997,48,0,0,0
"Mejía, Francisco",642336,-4.815606705451749,-0.6199735134125389,-0.6199735134125389,,,-4.19563319203921,-4.206299383984252,1.503490669164514,-1.4928244772194703,1927,1915,12,0,0,0,0,0,0
"Sheets, Gavin",657757,-5.013659671180941,-5.013659671180941,-3.534554834328608,-1.4049963977922637,-0.07410843906007011,,,,,2233,0,259,0,0,0,36,0,1938
"Santander, Anthony",623993,-5.027254732906888,-5.027254732906888,-3.511551250745566,-1.5157034821613233,,,,,,2984,0,0,0,0,0,897,0,2087
"Bichette, Bo",666182,-5.0375369646504815,-5.0375369646504815,-5.473576226930113,0.022386554401911472,0.41365270787772307,,,,,4123,0,0,0,0,4123,0,0,0
"Gonzalez, Oscar",660757,-5.040043675718464,-5.040043675718464,-5.259927079208807,0.21988340349034258,,,,,,2205,0,0,0,0,0,0,0,2205
"De La Cruz, Bryan",650559,-5.064199105684758,-5.064199105684758,-2.8880164080943564,-2.1761826975903995,,,,,,2388,0,0,0,0,0,637,922,829
"Arroyo, Christian",624414,-5.072027326407303,-5.072027326407303,-4.407674773515765,-0.9099881454978437,0.24563559260630485,,,,,1853,0,153,930,216,230,0,0,324
"Crawford, J.P.",641487,-5.129042993702248,-5.129042993702248,-8.38885163767346,0.4752463244293008,2.784562319541916,,,,,3762,0,0,0,0,3762,0,0,0
"Higgins, P.J.",664731,-5.160535214545076,-0.8908836720144536,-1.0709910621479608,,0.18010739013350702,-4.269651542530622,-3.2546078583099853,-0.055187256851017524,-0.9598564273696186,1515,708,732,0,75,0,0,0,0
"Alonso, Pete",624413,-5.233310791599193,-5.233310791599193,-5.080034863777209,0.3021944596400361,-0.45547038746201784,,,,,3425,0,3425,0,0,0,0,0,0
"Rosario, Amed",642708,-5.277765092959248,-5.277765092959248,-5.327727353106709,-0.006936446685784803,0.05689870683324755,,,,,3858,0,0,0,0,3723,135,0,0
"Verdugo, Alex",657077,-5.332059260599335,-5.332059260599335,-3.8945858774361524,-1.4374733831631832,,,,,,3918,0,0,0,0,0,2621,0,1297
"Alfaro, Jorge",595751,-5.342886934843425,,,,,-5.342886934843425,-3.279186564469173,-0.6131142213267046,-1.450586149047549,1592,1592,0,0,0,0,0,0,0
"Canha, Mark",592192,-5.623488273008525,-5.623488273008525,-2.0527216442134124,-3.570766628795118,,,,,,3309,0,3,0,24,0,2945,214,123
"Rengifo, Luis",650859,-5.630241525498857,-5.630241525498857,-5.668315833269737,-0.11410559555660031,0.1521799033274801,,,,,3173,0,0,2079,752,297,2,0,43
"Polanco, Jorge",593871,-5.695019686605484,-5.695019686605484,-6.352314612296127,0.1828952854105157,0.4743996402801295,,,,,2590,0,0,2500,0,90,0,0,0
"Hoskins, Rhys",656555,-5.9196438592793745,-5.9196438592793745,-4.52732654081832,,-1.3923173184610567,,,,,3895,0,3895,0,0,0,0,0,0
"Escobar, Eduardo",500871,-6.113324680334917,-6.113324680334917,-5.312139433771606,,-0.8011852465633114,,,,,3332,0,0,6,3326,0,0,0,0
"Votto, Joey",458015,-6.2994463901742925,-6.2994463901742925,-7.024224747087188,,0.7247783569128964,,,,,1951,0,1951,0,0,0,0,0,0
"Morel, Christopher",666624,-6.546838960854887,-6.546838960854887,-6.918055068137077,1.5012759286491928,-1.1300598213670046,,,,,2824,0,0,726,424,273,27,1374,0
"Rosario, Eddie",592696,-6.6626557523216,-6.6626557523216,-5.000243075842914,-1.662412676478685,,,,,,1587,0,0,0,0,0,1230,0,357
"Cruz, Oneil",665833,-6.769902839969965,-6.769902839969965,-6.8504819377565696,0.6347830277650838,-0.5542039299784778,,,,,2037,0,0,0,0,2034,3,0,0
