"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Lange, Alex","656638","2023","288","157",0.185,0.202,-0.017000000000000015,0.315,0.308,0.007000000000000006,0.294,0.303,-0.009000000000000008,"3.68","3.85","-0.168"
"Teheran, Julio","527054","2023","288","221",0.254,0.263,-0.009000000000000008,0.466,0.469,-0.002999999999999947,0.324,0.335,-0.01100000000000001,"4.39","4.80","-0.405"
"Finnegan, Kyle","640448","2023","288","200",0.254,0.26,-0.006000000000000005,0.423,0.442,-0.019000000000000017,0.32,0.33,-0.010000000000000009,"3.76","4.64","-0.876"
"Abreu, Bryan","650556","2023","287","153",0.177,0.191,-0.014000000000000012,0.286,0.339,-0.05300000000000005,0.255,0.28,-0.025000000000000022,"1.75","3.25","-1.5"
"Payamps, Joel","606303","2023","287","187",0.219,0.224,-0.0050000000000000044,0.342,0.345,-0.002999999999999947,0.272,0.279,-0.007000000000000006,"2.55","3.23","-0.683"
"Thompson, Zack","668868","2023","287","188",0.27,0.255,0.015000000000000013,0.422,0.422,0,0.329,0.329,0,"4.48","4.61","-0.133"
"Rodón, Carlos","607074","2023","286","189",0.261,0.25,0.01100000000000001,0.498,0.478,0.020000000000000018,0.357,0.352,0.0050000000000000044,"6.86","5.37","1.485"
"Díaz, Alexis","664747","2023","286","154",0.186,0.19,-0.0040000000000000036,0.28,0.297,-0.01699999999999996,0.279,0.288,-0.008999999999999952,"3.07","3.45","-0.376"
"Hicks, Jordan","663855","2023","285","168",0.231,0.207,0.02400000000000002,0.332,0.311,0.02100000000000002,0.296,0.283,0.013000000000000012,"3.29","3.33","-0.041"
"Harris, Hogan","663687","2023","284","196",0.269,0.252,0.017000000000000015,0.47,0.468,0.0019999999999999463,0.352,0.345,0.007000000000000006,"7.14","5.13","2.013"
"Varland, Louis","686973","2023","283","194",0.252,0.246,0.006000000000000005,0.492,0.479,0.013000000000000012,0.335,0.33,0.0050000000000000044,"4.63","4.64","-0.008"
"Cano, Yennier","666974","2023","283","202",0.226,0.243,-0.016999999999999987,0.331,0.359,-0.02799999999999997,0.261,0.282,-0.020999999999999963,"2.11","3.30","-1.194"
"Graveman, Kendall","608665","2023","282","174",0.214,0.231,-0.017000000000000015,0.37,0.385,-0.015000000000000013,0.312,0.328,-0.016000000000000014,"3.12","4.58","-1.459"
"García, Yimi","554340","2023","282","182",0.261,0.234,0.026999999999999996,0.405,0.366,0.039000000000000035,0.312,0.291,0.02100000000000002,"4.09","3.53","0.561"
"Estévez, Carlos","608032","2023","281","167",0.254,0.232,0.021999999999999992,0.381,0.385,-0.0040000000000000036,0.32,0.312,0.008000000000000007,"3.90","4.10","-0.202"
"Doval, Camilo","666808","2023","281","160",0.209,0.201,0.00799999999999998,0.287,0.306,-0.019000000000000017,0.262,0.266,-0.0040000000000000036,"2.93","2.93","-0.004"
"Kaprielian, James","621076","2023","280","186",0.274,0.242,0.03200000000000003,0.452,0.436,0.016000000000000014,0.356,0.34,0.01599999999999996,"6.34","4.96","1.384"
"Cruz, Fernando","518585","2023","279","150",0.211,0.199,0.011999999999999983,0.366,0.371,-0.0050000000000000044,0.29,0.289,0.0010000000000000009,"4.91","3.48","1.429"
"Topa, Justin","623437","2023","279","197",0.24,0.23,0.009999999999999981,0.327,0.325,0.0020000000000000018,0.269,0.271,-0.0020000000000000018,"2.61","3.04","-0.431"
"Kimbrel, Craig","518886","2023","278","152",0.181,0.186,-0.0050000000000000044,0.337,0.339,-0.0020000000000000018,0.269,0.28,-0.01100000000000001,"3.26","3.25","0.011"
"López, Reynaldo","625643","2023","278","159",0.207,0.213,-0.006000000000000005,0.336,0.385,-0.04899999999999999,0.286,0.308,-0.02200000000000002,"3.27","3.98","-0.707"
"Johnson, Pierce","572955","2023","277","157",0.257,0.233,0.023999999999999994,0.437,0.379,0.057999999999999996,0.335,0.305,0.030000000000000027,"4.02","3.90","0.121"
"Bednar, David","670280","2023","277","173",0.215,0.193,0.021999999999999992,0.316,0.325,-0.009000000000000008,0.259,0.263,-0.0040000000000000036,"2.00","2.86","-0.855"
"Foley, Jason","671345","2023","276","205",0.251,0.259,-0.008000000000000007,0.34,0.384,-0.043999999999999984,0.275,0.299,-0.023999999999999966,"2.61","3.74","-1.131"
"Kelly, Kevin","687330","2023","276","195",0.211,0.23,-0.019000000000000017,0.307,0.339,-0.03200000000000003,0.264,0.284,-0.019999999999999962,"3.09","3.35","-0.26"
"Urquidy, José","664353","2023","275","203",0.263,0.254,0.009000000000000008,0.453,0.429,0.02400000000000002,0.34,0.332,0.008000000000000007,"5.29","4.70","0.586"
"Liberatore, Matthew","669461","2023","275","199",0.274,0.285,-0.010999999999999954,0.444,0.49,-0.045999999999999985,0.341,0.37,-0.02899999999999997,"5.25","6.04","-0.786"
"Jax, Griffin","643377","2023","274","183",0.232,0.212,0.020000000000000018,0.344,0.315,0.02899999999999997,0.283,0.265,0.01799999999999996,"3.86","2.91","0.947"
"Ramírez, Erasmo","541640","2023","274","214",0.328,0.288,0.040000000000000036,0.52,0.494,0.026000000000000023,0.372,0.351,0.02100000000000002,"6.41","5.34","1.074"
"Maton, Phil","664208","2023","274","166",0.207,0.187,0.01999999999999999,0.333,0.323,0.010000000000000009,0.284,0.273,0.010999999999999954,"3.00","3.09","-0.09"
"Neris, Héctor","593576","2023","273","161",0.174,0.192,-0.018000000000000016,0.292,0.331,-0.039000000000000035,0.259,0.283,-0.023999999999999966,"1.71","3.33","-1.618"
"Baumann, Mike","657508","2023","273","177",0.221,0.254,-0.033,0.37,0.462,-0.09200000000000003,0.303,0.351,-0.04799999999999999,"3.76","5.34","-1.582"
"Pagán, Emilio","641941","2023","273","186",0.181,0.216,-0.035,0.306,0.406,-0.10000000000000003,0.241,0.296,-0.05499999999999999,"2.99","3.66","-0.674"
"Ferguson, Caleb","657571","2023","270","169",0.269,0.246,0.02300000000000002,0.366,0.334,0.03199999999999997,0.321,0.303,0.018000000000000016,"3.43","3.85","-0.419"
"Robertson, David","502085","2023","269","163",0.221,0.202,0.01899999999999999,0.354,0.35,0.0040000000000000036,0.289,0.28,0.008999999999999952,"3.03","3.25","-0.219"
"Leiter Jr., Mark","643410","2023","269","160",0.206,0.224,-0.018000000000000016,0.365,0.387,-0.02200000000000002,0.293,0.312,-0.019000000000000017,"3.50","4.10","-0.603"
"Castro, Miguel","612434","2023","268","180",0.213,0.231,-0.018000000000000016,0.36,0.387,-0.027000000000000024,0.286,0.304,-0.018000000000000016,"4.31","3.87","0.444"
"Abreu, Albert","656061","2023","268","165",0.231,0.222,0.009000000000000008,0.404,0.397,0.007000000000000006,0.332,0.329,0.0030000000000000027,"4.73","4.61","0.119"
"VerHagen, Drew","572403","2023","268","173",0.226,0.216,0.010000000000000009,0.396,0.383,0.013000000000000012,0.314,0.308,0.006000000000000005,"3.98","3.98","0.004"
"Moll, Sam","594580","2023","268","163",0.206,0.199,0.0069999999999999785,0.289,0.284,0.0050000000000000044,0.265,0.264,0.0010000000000000009,"3.03","2.88","0.152"
"McHugh, Collin","543521","2023","268","194",0.293,0.286,0.007000000000000006,0.397,0.432,-0.034999999999999976,0.335,0.346,-0.010999999999999954,"4.29","5.16","-0.865"
"Pressly, Ryan","519151","2023","268","177",0.22,0.234,-0.014000000000000012,0.358,0.401,-0.04300000000000004,0.269,0.292,-0.022999999999999965,"3.58","3.55","0.032"
"García, Luis","472610","2023","267","184",0.252,0.252,0,0.372,0.362,0.010000000000000009,0.313,0.313,0,"4.07","4.13","-0.057"
"Bummer, Aaron","607481","2023","267","148",0.236,0.217,0.01899999999999999,0.347,0.304,0.04299999999999998,0.313,0.293,0.020000000000000018,"6.79","3.58","3.209"
"Cisnero, José","542585","2023","267","166",0.27,0.247,0.02300000000000002,0.446,0.432,0.014000000000000012,0.344,0.332,0.011999999999999955,"5.31","4.70","0.609"
"Clarke, Taylor","664199","2023","266","173",0.303,0.246,0.056999999999999995,0.513,0.474,0.039000000000000035,0.376,0.344,0.03200000000000003,"5.95","5.10","0.849"
"López, Jorge","605347","2023","266","187",0.29,0.281,0.008999999999999952,0.511,0.454,0.056999999999999995,0.37,0.352,0.018000000000000016,"5.95","5.37","0.579"
"Cortes, Nestor","641482","2023","266","176",0.244,0.214,0.03,0.442,0.398,0.043999999999999984,0.323,0.298,0.025000000000000022,"4.97","3.71","1.264"
"Walker, Ryan","676254","2023","263","159",0.262,0.209,0.05300000000000002,0.421,0.316,0.10499999999999998,0.328,0.273,0.05499999999999999,"3.23","3.09","0.138"
"Faedo, Alex","656412","2023","262","183",0.2,0.222,-0.021999999999999992,0.404,0.419,-0.014999999999999958,0.287,0.303,-0.016000000000000014,"4.45","3.85","0.604"
"Holmes, Clay","605280","2023","262","165",0.218,0.206,0.01200000000000001,0.291,0.29,0.0010000000000000009,0.265,0.262,0.0030000000000000027,"2.86","2.84","0.017"
"De Los Santos, Enyel","660853","2023","262","171",0.216,0.234,-0.018000000000000016,0.332,0.391,-0.059,0.282,0.313,-0.031000000000000028,"3.29","4.13","-0.841"
"Swanson, Erik","657024","2023","262","166",0.217,0.199,0.017999999999999988,0.358,0.364,-0.006000000000000005,0.28,0.274,0.006000000000000005,"2.97","3.11","-0.14"
"Ottavino, Adam","493603","2023","261","162",0.208,0.209,-0.0010000000000000009,0.339,0.33,0.009000000000000008,0.294,0.293,0.0010000000000000009,"3.21","3.58","-0.369"
"Gott, Trevor","641627","2023","261","176",0.267,0.238,0.029000000000000026,0.381,0.357,0.02400000000000002,0.309,0.29,0.019000000000000017,"4.19","3.50","0.69"
"Minter, A.J.","621345","2023","260","157",0.236,0.215,0.02099999999999999,0.354,0.362,-0.008000000000000007,0.283,0.282,0.0010000000000000009,"3.76","3.30","0.458"
"Sims, Lucas","608371","2023","258","137",0.163,0.173,-0.009999999999999981,0.302,0.333,-0.031000000000000028,0.287,0.302,-0.015000000000000013,"3.10","3.82","-0.722"
"Graterol, Brusdar","660813","2023","257","194",0.221,0.244,-0.022999999999999993,0.296,0.335,-0.039000000000000035,0.245,0.275,-0.030000000000000027,"1.20","3.14","-1.937"
"Brazobán, Huascar","623211","2023","257","157",0.243,0.208,0.035,0.349,0.331,0.01799999999999996,0.308,0.292,0.016000000000000014,"4.14","3.55","0.592"
"Weathers, Ryan","677960","2023","257","184",0.305,0.244,0.061,0.543,0.421,0.12200000000000005,0.393,0.329,0.064,"6.55","4.61","1.945"
"Kluber, Corey","446372","2023","257","190",0.297,0.268,0.02899999999999997,0.603,0.547,0.05599999999999994,0.407,0.375,0.03199999999999997,"7.04","6.24","0.796"
"Jackson, Andre","656578","2023","257","176",0.225,0.265,-0.04000000000000001,0.424,0.48,-0.055999999999999994,0.31,0.352,-0.04199999999999998,"4.99","5.37","-0.381"
"Duran, Jhoan","661395","2023","255","142",0.207,0.182,0.024999999999999994,0.324,0.289,0.03500000000000003,0.271,0.251,0.020000000000000018,"2.46","2.60","-0.145"
"Ginkel, Kevin","656464","2023","255","159",0.181,0.197,-0.016000000000000014,0.288,0.336,-0.04800000000000004,0.246,0.273,-0.027000000000000024,"2.48","3.09","-0.61"
"Banks, Tanner","621383","2023","255","184",0.254,0.25,0.0040000000000000036,0.474,0.453,0.020999999999999963,0.331,0.325,0.006000000000000005,"4.43","4.48","-0.054"
"Yates, Kirby","489446","2023","254","132",0.167,0.203,-0.036000000000000004,0.314,0.393,-0.07900000000000001,0.282,0.327,-0.04500000000000004,"3.28","4.55","-1.268"
"Englert, Mason","669438","2023","253","193",0.291,0.305,-0.014000000000000012,0.526,0.537,-0.01100000000000001,0.368,0.384,-0.016000000000000014,"5.46","6.61","-1.146"
"Alzolay, Adbert","640470","2023","253","168",0.225,0.242,-0.016999999999999987,0.333,0.374,-0.04099999999999998,0.269,0.295,-0.025999999999999968,"2.67","3.63","-0.958"
"Woodruff, Brandon","605540","2023","253","161",0.172,0.203,-0.031000000000000028,0.322,0.334,-0.01200000000000001,0.241,0.262,-0.02100000000000002,"2.28","2.84","-0.556"
"Peguero, Elvis","665625","2023","252","168",0.222,0.236,-0.013999999999999985,0.303,0.347,-0.043999999999999984,0.28,0.303,-0.022999999999999965,"3.38","3.85","-0.475"
"Milner, Hoby","571948","2023","252","178",0.209,0.212,-0.0030000000000000027,0.319,0.349,-0.02999999999999997,0.251,0.267,-0.016000000000000014,"1.82","2.95","-1.131"
"Erceg, Lucas","668674","2023","251","141",0.245,0.204,0.04100000000000001,0.356,0.305,0.05099999999999999,0.328,0.298,0.030000000000000027,"4.75","3.71","1.035"
"Burke, Brock","656271","2023","250","187",0.271,0.267,0.0040000000000000036,0.47,0.453,0.01699999999999996,0.322,0.316,0.006000000000000005,"4.37","4.21","0.164"
"Soto, Gregory","642397","2023","250","161",0.21,0.196,0.013999999999999985,0.335,0.305,0.030000000000000027,0.274,0.259,0.015000000000000013,"4.62","2.77","1.854"
"Chapman, Aroldis","547973","2023","249","109",0.175,0.169,0.005999999999999978,0.261,0.275,-0.014000000000000012,0.258,0.26,-0.0020000000000000018,"3.09","2.79","0.296"
